reading,start_char,end_char,priority_rank,priority_label,priority_tags
ながらく,な,く,0,high,ichi1|news2|nf31
かせつとてえぷ,か,ぷ,0,high,ichi1
もんだい,も,い,0,high,ichi1|news1|nf01
すとりいかあ,す,あ,0,high,gai1
ぞんじ,ぞ,じ,0,high,spec1
しようじん,し,ん,0,high,ichi1|news1|nf07
したうけ,し,け,0,high,news1|nf13
せんそう,せ,う,0,high,ichi1|news1|nf01
さばいばる,さ,る,0,high,gai1
のりかえ,の,え,0,high,ichi1|news1|nf20|spec1
ほおむどらま,ほ,ま,0,high,gai1
きようごうたしや,き,や,0,high,spec1
しようう,し,う,0,high,ichi1|news1|nf19
にだい,に,い,0,high,news1|nf17
ぜんがく,ぜ,く,0,high,news1|nf07|nf24
まんせき,ま,き,0,high,news1|nf19
なんねん,な,ん,0,high,spec1
せしうむ,せ,む,0,high,gai1
ぴいぴんぐとむ,ぴ,む,0,high,gai1
さうじ,さ,じ,0,high,gai1
しいあは,し,は,0,high,spec1
あたたまる,あ,る,0,high,ichi1|news1|nf24
しゆみ,し,み,0,high,ichi1|news1|nf05
たけ,た,け,0,high,ichi1|news1|news2|nf04|nf08|nf18|nf47
みなみにし,み,し,0,high,ichi1|news1|nf06
へりんぼおん,へ,ん,0,high,gai1
ちようへい,ち,い,0,high,ichi1|news1|nf14
それで,そ,で,0,high,ichi1
ふかめる,ふ,る,0,high,ichi1|news1|nf11
どきよう,ど,う,0,high,news1|nf18
いやらしい,い,い,0,high,ichi1|spec1
ぎぎ,ぎ,ぎ,0,high,news1|nf21
さいむ,さ,む,0,high,news1|nf03
ばつさい,ば,い,0,high,news1|nf10
もんぴ,も,ぴ,0,high,news1|nf24
きいる,き,る,0,high,gai1
はくじん,は,ん,0,high,ichi1|news1|nf04
りしよく,り,く,0,high,news1|nf23
りようようしよ,り,よ,0,high,ichi1
ふんわり,ふ,り,0,high,spec1
せいねんがつぴ,せ,ぴ,0,high,ichi1|news1|nf21
おぺれえしよん,お,ん,0,high,gai1
きようふう,き,う,0,high,ichi1|news1|nf10
ろうさく,ろ,く,0,high,news1|nf22
だいにじせかいたいせん,だ,ん,0,high,news1|nf10
せきぐん,せ,ん,0,high,news1|nf14
ばなな,ば,な,0,high,gai1|ichi1
せえる,せ,る,0,high,gai1
かえす,か,す,0,high,ichi1|news1|news2|nf18|nf20|nf45
ひい,ひ,い,0,high,spec1
りもおと,り,と,0,high,gai1
こんとらばす,こ,す,0,high,gai1
むね,む,ね,0,high,ichi1|news1|nf02|nf08|nf16
あるふあべつと,あ,と,0,high,gai1|ichi1
しゆくしや,し,や,0,high,news1|nf07
そこね,そ,ね,0,high,news1|nf24
どろどろ,ど,ろ,0,high,ichi1|spec1
きご,き,ご,0,high,ichi1|news1|nf19
るつく,る,く,0,high,gai1
きやりあ,き,あ,0,high,gai1
ちやどう,ち,う,0,high,ichi1|news1|nf19
しよるい,し,い,0,high,ichi1|news1|nf05
ばんこん,ば,ん,0,high,news1|nf22
かいへい,か,い,0,high,news1|nf22
はて,は,て,0,high,news1|nf15
にゆうじやあじい,に,い,0,high,gai1
すうぱあぼうる,す,る,0,high,gai1
たいまあ,た,あ,0,high,gai1
とりぷる,と,る,0,high,gai1
たいめん,た,ん,0,high,news1|nf14
ぐうぜん,ぐ,ん,0,high,ichi1|news1|nf14
もおぜる,も,る,0,high,gai1
しゆうちやくえき,し,き,0,high,ichi1|news2|nf32
ぷうたろお,ぷ,お,0,high,spec1
てにはいる,て,る,0,high,spec1
どくとりん,ど,ん,0,high,gai1
ろうくみ,ろ,み,0,high,news1|nf03
ぎんいろ,ぎ,ろ,0,high,news1|nf23
