reading,start_char,end_char,priority_rank,priority_label,priority_tags
よちよち,よ,ち,0,high,ichi1
かんせつ,か,つ,0,high,ichi1|news1|nf12|nf13
しあい,し,い,0,high,ichi1|news1|nf01
せめ,せ,め,0,high,news1|nf05
かちまけ,か,け,0,high,news1|nf23
きちげえ,き,え,0,high,ichi1
たからくじ,た,じ,0,high,ichi1|news1|nf12
けんぞう,け,う,0,high,news1|nf18
こおど,こ,ど,0,high,gai1|ichi1
とかす,と,す,0,high,ichi1|news2|nf25
いちげつ,い,つ,0,high,spec1
しよくぶつ,し,つ,0,high,ichi1|news1|nf04
ひとや,ひ,や,0,high,news1|nf09
のうど,の,ど,0,high,news1|nf07
など,な,ど,0,high,spec1
ぱある,ぱ,る,0,high,gai1
はなしかける,は,る,0,high,ichi1|news2|nf34|spec1
くちきき,く,き,0,high,news1|nf24
せんじようざい,せ,い,0,high,spec1
じゆんさ,じ,さ,0,high,ichi1|news1|nf09
えいかいわ,え,わ,0,high,spec1
どなる,ど,る,0,high,ichi1|news2|nf28
いんぽおと,い,と,0,high,gai1
たくさん,た,ん,0,high,ichi1|news2|nf43
はつぱ,は,ぱ,0,high,ichi1|news2|nf34
さいぼうない,さ,い,0,high,spec1
ちゆうせい,ち,い,0,high,ichi1|news1|news2|nf10|nf17|nf27
せぴあ,せ,あ,0,high,gai1
へいさ,へ,さ,0,high,ichi1|news1|nf05
にんじゆ,に,ゆ,0,high,ichi1|news1|nf06
ろんきやく,ろ,く,0,high,news1|nf19
しゆつえん,し,ん,0,high,ichi1|news1|nf03
うれゆき,う,き,0,high,news1|nf06
ほんしん,ほ,ん,0,high,ichi1|news1|nf21
だんわ,だ,わ,0,high,ichi1|news1|nf07
じしよ,じ,よ,0,high,ichi1|news1|nf10
ろうじやくだんじよ,ろ,よ,0,high,spec1
こうせつ,こ,つ,0,high,news1|nf21|nf23
てきごう,て,う,0,high,news1|nf18
げんきよ,げ,よ,0,high,ichi1|news1|nf06
ぐりいんらんど,ぐ,ど,0,high,gai1
おなかのこ,お,こ,0,high,spec1
しきし,し,し,0,high,news1|nf19
あつてない,あ,い,0,high,spec1
こんてすと,こ,と,0,high,gai1|ichi1
ふじさん,ふ,ん,0,high,news1|nf09
みがら,み,ら,0,high,ichi1|news1|nf10
いんすりん,い,ん,0,high,spec1
じようすう,じ,う,0,high,news1|nf02
ちいさいころ,ち,ろ,0,high,spec1
たんねん,た,ん,0,high,news1|nf14
きやくあし,き,し,0,high,news1|nf20
ではないか,で,か,0,high,spec1
せつじよく,せ,く,0,high,news1|nf13
によじつ,に,つ,0,high,news1|nf19
いはん,い,ん,0,high,ichi1|news1|nf01
よち,よ,ち,0,high,ichi1|news1|nf06|nf09
ぱあきんぐ,ぱ,ぐ,0,high,gai1
まるがた,ま,た,0,high,ichi1|news1|nf13
ねとまり,ね,り,0,high,news1|nf24
したく,し,く,0,high,ichi1|news1|nf15
だいいちぎ,だ,ぎ,0,high,news1|nf23
まんりよう,ま,う,0,high,news1|nf10
てすう,て,う,0,high,ichi1|news2|nf30
すまつしゆ,す,ゆ,0,high,gai1
ちやのま,ち,ま,0,high,ichi1|news1|nf18
ぺえじ,ぺ,じ,0,high,gai1|ichi1
じえいかん,じ,ん,0,high,news1|nf08
せおりい,せ,い,0,high,gai1
てんかん,て,ん,0,high,news1|nf02
ずしよ,ず,よ,0,high,ichi1|news1|nf09
じやぱん,じ,ん,0,high,gai1|ichi1
ごくひ,ご,ひ,0,high,ichi1|news1|nf11
たいぜい,た,い,0,high,ichi1|news1|nf04
ふくいん,ふ,ん,0,high,news1|nf22
せんばつ,せ,つ,0,high,news1|nf06
りそく,り,く,0,high,ichi1|news1|nf10
しちや,し,や,0,high,ichi1|news2|nf26
しん,し,ん,0,high,gai1|ichi1|news1|nf01|nf15|nf21
めそじすと,め,と,0,high,gai1
あすれちつく,あ,く,0,high,gai1
のりかえる,の,る,0,high,ichi1|news1|nf23
ひたすら,ひ,ら,0,high,ichi1
うら,う,ら,0,high,news1|nf04|nf08
しようりよく,し,く,0,high,news1|nf15
じようずる,じ,る,0,high,ichi1
くれ,く,れ,0,high,ichi1|news1|nf06
ばうんど,ば,ど,0,high,gai1
きようしや,き,や,0,high,news2|nf29|spec1
じちよう,じ,う,0,high,news1|nf04
ちゆうがくせい,ち,い,0,high,ichi1|news1|nf03
すうかげつ,す,つ,0,high,spec1
そして,そ,て,0,high,ichi1
はええ,は,え,0,high,ichi1|news1|news2|nf16|nf31
りつけん,り,ん,0,high,news1|nf20
ことばずかい,こ,い,0,high,ichi1|news1|nf23
ぜんこく,ぜ,く,0,high,ichi1|news1|nf01
がくれき,が,き,0,high,ichi1|news1|nf09
せんく,せ,く,0,high,news1|nf14
だいせいこう,だ,う,0,high,spec1
なかじま,な,ま,0,high,news1|nf05
さぎよう,さ,う,0,high,ichi1|news1|nf01
けるん,け,ん,0,high,gai1
はいれぐ,は,ぐ,0,high,gai1
にかけて,に,て,0,high,spec1
さんきゆう,さ,う,0,high,gai1
さいごのぶたい,さ,い,0,high,spec1
そうだい,そ,い,0,high,news1|nf12
いんぺりある,い,る,0,high,gai1
おしいれ,お,れ,0,high,ichi1
へるめつと,へ,と,0,high,gai1
しゆんじ,し,じ,0,high,news1|nf16
しぶつら,し,ら,0,high,ichi1
かつすい,か,い,0,high,news1|nf15
もうしこみしよ,も,よ,0,high,spec1
けいれつ,け,つ,0,high,ichi1|news1|nf05
すぺえすしやとる,す,る,0,high,gai1
びぼうじん,び,ん,0,high,news1|nf22
たんけん,た,ん,0,high,ichi1|news1|nf12
こどうぐ,こ,ぐ,0,high,news1|nf20
ゆさぶる,ゆ,る,0,high,news1|nf23
ぷろだくと,ぷ,と,0,high,gai1
さらりい,さ,い,0,high,gai1
まじる,ま,る,0,high,ichi1|news2|nf34
ふりい,ふ,い,0,high,gai1
しようしよ,し,よ,0,high,ichi1|news1|nf08
はたす,は,す,0,high,ichi1|news2|nf29
