reading,start_char,end_char,priority_rank,priority_label,priority_tags
りぽおたあ,り,あ,0,high,gai1
めるしい,め,い,0,high,gai1
あさがお,あ,お,0,high,ichi1|news2|nf26
いつてきます,い,す,0,high,spec1
もくと,も,と,0,high,ichi1
もくげき,も,き,0,high,ichi1|news1|nf09
ひきとり,ひ,り,0,high,news1|nf19
でんそう,で,う,0,high,news1|nf19
そうきちりよう,そ,う,0,high,spec1
らつきいぞおん,ら,ん,0,high,gai1
せんれい,せ,い,0,high,ichi1|news1|nf18
なふさ,な,さ,0,high,gai1
まんぞく,ま,く,0,high,ichi1|news1|nf05
じゆうおう,じ,う,0,high,news1|nf15
だんりよく,だ,く,0,high,news1|nf10
こがいしや,こ,や,0,high,news1|nf04
ひつどく,ひ,く,0,high,ichi1
こうらくち,こ,ち,0,high,news1|nf24
げんそく,げ,く,0,high,ichi1|news1|nf01|nf07
かなう,か,う,0,high,ichi1
せめる,せ,る,0,high,ichi1|news1|news2|nf09|nf45
いろは,い,は,0,high,ichi1
あわてる,あ,る,0,high,ichi1|news1|nf17
ぶらく,ぶ,く,0,high,news1|nf16
いちがいに,い,に,0,high,ichi1|news1|nf24
きよ,き,よ,0,high,news1|nf21
じやあじい,じ,い,0,high,gai1
しおれる,し,る,0,high,ichi1
むし,む,し,0,high,ichi1|news1|nf06|nf07|nf14|nf22
こうみんけん,こ,ん,0,high,news1|nf14
ひとみしり,ひ,り,0,high,ichi1|news2|nf43
ぼう,ぼ,う,0,high,ichi1|news1|nf05|spec1
じゆうきゆう,じ,う,0,high,news1|nf01
でつき,で,き,0,high,gai1
げんしよ,げ,よ,0,high,ichi1|news2|nf33
わあくすてえしよん,わ,ん,0,high,gai1
しうとめ,し,め,0,high,ichi1|news1|nf16
がらす,が,す,0,high,gai1|ichi1
しも,し,も,0,high,ichi1|news2|nf25
しんくたんく,し,く,0,high,gai1
ほんしよ,ほ,よ,0,high,news1|nf08
いまにも,い,も,0,high,ichi1
めんてなんす,め,す,0,high,gai1
さんゆこく,さ,く,0,high,news1|nf13
かじよう,か,う,0,high,ichi1|news1|nf08
ひるね,ひ,ね,0,high,ichi1|news1|nf22
ふるほんや,ふ,や,0,high,spec1
ぜんしや,ぜ,や,0,high,ichi1|news1|nf13
ほんい,ほ,い,0,high,news1|nf09
いでん,い,ん,0,high,ichi1|news1|nf12
すえひろ,す,ろ,0,high,news1|nf22
ほうし,ほ,し,0,high,ichi1|news1|nf10|nf24
ものすつごい,も,い,0,high,ichi1
どん,ど,ん,0,high,ichi1|news1|nf17
ちかどう,ち,う,0,high,ichi1|news1|nf24
れいだんぼう,れ,う,0,high,news1|nf20
ながれこむ,な,む,0,high,news1|nf24
ぱのらま,ぱ,ま,0,high,gai1
べた,べ,た,0,high,gai1
もんだいてん,も,ん,0,high,news1|nf04
せいがく,せ,く,0,high,news1|nf12
ちよつと,ち,と,0,high,ichi1
あいりす,あ,す,0,high,gai1
うらぎりもの,う,の,0,high,news1|nf24
がんねん,が,ん,0,high,news1|nf09
べいこく,べ,く,0,high,news1|nf01|nf14
いつせつ,い,つ,0,high,news1|nf14
こうばしい,こ,い,0,high,ichi1
