reading,start_char,end_char,priority_rank,priority_label,priority_tags
はろういん,は,ん,0,high,spec1
さいそく,さ,く,0,high,ichi1|news2|nf33
ねんこうじよれつ,ね,つ,0,high,news1|nf20
きよしゆつ,き,つ,0,high,news1|nf07
だいにん,だ,ん,0,high,news1|nf13
おんりい,お,い,0,high,gai1
せろはんてえぷ,せ,ぷ,0,high,gai1
るぽるたあじゆ,る,ゆ,0,high,gai1
じゆうたん,じ,ん,0,high,ichi1
あらき,あ,き,0,high,news1|nf08
おしいる,お,る,0,high,news1|nf16
ろうふうふ,ろ,ふ,0,high,news1|nf23
ようえき,よ,き,0,high,news1|nf23
かんだい,か,い,0,high,ichi1|news1|nf22
きふく,き,く,0,high,news1|nf20
げんせい,げ,い,0,high,news1|nf19
しはん,し,ん,0,high,ichi1|news1|nf11|nf22
きやすと,き,と,0,high,gai1
がんそ,が,そ,0,high,news1|nf17
いちにん,い,ん,0,high,ichi1|news1|nf02|nf13|nf16|spec1
むじ,む,じ,0,high,ichi1|news2|nf28
めでいあ,め,あ,0,high,gai1|ichi1
にさんかたんそ,に,そ,0,high,spec1
よか,よ,か,0,high,ichi1|news1|nf10
たずさえる,た,る,0,high,ichi1|news2|nf36
ふくしよう,ふ,う,0,high,news1|nf11
しんじん,し,ん,0,high,ichi1|news1|nf02|nf10
ふなぬし,ふ,し,0,high,news1|nf24
ちたん,ち,ん,0,high,gai1
ふひつよう,ふ,う,0,high,ichi1|news1|nf15
ぶれつど,ぶ,ど,0,high,gai1
うちあわせる,う,る,0,high,ichi1
ふせい,ふ,い,0,high,ichi1|news1|nf04
あれだけ,あ,け,0,high,spec1
そうさつ,そ,つ,0,high,ichi1|news2|nf36
ふおと,ふ,と,0,high,gai1
じゆんさ,じ,さ,0,high,ichi1|news1|nf09
さんるいしゆ,さ,ゆ,0,high,news1|nf21
いくつ,い,つ,0,high,ichi1|news1|nf16
きやすたあ,き,あ,0,high,gai1
げひん,げ,ん,0,high,ichi1|news2|nf33
うでる,う,る,0,high,ichi1
せぼね,せ,ね,0,high,ichi1|news1|nf23
うん,う,ん,0,high,ichi1|news1|nf09|spec1
につかあず,に,ず,0,high,gai1
せつ,せ,つ,0,high,ichi1|news1|nf06
ぎひ,ぎ,ひ,0,high,news1|nf09
しようめい,し,い,0,high,ichi1|news1|nf06|nf08
わざと,わ,と,0,high,ichi1
あめえば,あ,ば,0,high,gai1
べるまあく,べ,く,0,high,gai1
だんす,だ,す,0,high,gai1|ichi1
すぱいく,す,く,0,high,gai1
ざんびあ,ざ,あ,0,high,gai1
きよくち,き,ち,0,high,news1|nf19
おもちや,お,や,0,high,ichi1|news1|nf22
じつそう,じ,う,0,high,news1|nf22
ふくへい,ふ,い,0,high,news1|nf23
いやがる,い,る,0,high,ichi1|news2|nf42
いのち,い,ち,0,high,ichi1|news1|nf04
しよゆうけん,し,ん,0,high,news1|nf09
とち,と,ち,0,high,ichi1|news1|nf01
まねじめんと,ま,と,0,high,gai1
こうそくどうろ,こ,ろ,0,high,ichi1|news1|nf06
ろおすと,ろ,と,0,high,gai1
そくじつ,そ,つ,0,high,news1|nf08
ござ,ご,ざ,0,high,ichi1
みなさん,み,ん,0,high,ichi1|news1|nf06
さて,さ,て,0,high,ichi1
かんずる,か,る,0,high,ichi1|news2|nf27
りにあもおたあかあ,り,あ,0,high,gai1
でんち,で,ち,0,high,ichi1|news1|nf11
だつりゆう,だ,う,0,high,news1|nf24
ちかずき,ち,き,0,high,news1|nf15
みがわり,み,り,0,high,news1|nf23
らんよう,ら,う,0,high,ichi1|news1|nf11
あまえる,あ,る,0,high,ichi1|news2|nf37
きゆうじん,き,ん,0,high,ichi1|news1|nf08
のびる,の,る,0,high,ichi1|news2|nf26
じつしつてき,じ,き,0,high,news1|nf04
じゆんすい,じ,い,0,high,ichi1|news1|nf09
たいがん,た,ん,0,high,news1|nf13
しやてい,し,い,0,high,news1|nf12
しがいせん,し,ん,0,high,news1|nf12
はんとし,は,し,0,high,ichi1|news1|nf04
てにす,て,す,0,high,gai1|ichi1
ぱるちざん,ぱ,ん,0,high,gai1
わりびきさい,わ,い,0,high,news1|nf13
がんめん,が,ん,0,high,news1|nf19
すなわち,す,ち,0,high,ichi1|news2|nf43
このあいだ,こ,だ,0,high,ichi1
ふりいらんす,ふ,す,0,high,gai1
ほんじや,ほ,や,0,high,ichi1|news1|nf01
じようえん,じ,ん,0,high,ichi1|news1|nf07
ぱつきんぐ,ぱ,ぐ,0,high,gai1
ふよう,ふ,う,0,high,ichi1|news1|nf07|nf10|nf16
ていじ,て,じ,0,high,news1|nf10|nf15
いしがみ,い,み,0,high,news1|nf14
あらぶ,あ,ぶ,0,high,gai1
せんぬき,せ,き,0,high,ichi1
こまかいこと,こ,と,0,high,spec1
ますめでいあ,ま,あ,0,high,gai1
くうええと,く,と,0,high,gai1
こしらえる,こ,る,0,high,ichi1
ようしゆ,よ,ゆ,0,high,ichi1|news1|nf22
かがいしや,か,や,0,high,ichi1|news1|nf14
だいたい,だ,い,0,high,ichi1|news1|nf08|nf10|nf13
ちくざい,ち,い,0,high,news1|nf15
たすける,た,る,0,high,ichi1|news1|nf20
おじようさん,お,ん,0,high,ichi1|news1|nf21
たいしようりようほう,た,う,0,high,news1|nf24
あいて,あ,て,0,high,ichi1|news1|nf01
じゆんばん,じ,ん,0,high,ichi1|news1|nf11
きようりゆう,き,う,0,high,news1|nf08
やどや,や,や,0,high,ichi1|news2|nf42
あいず,あ,ず,0,high,ichi1|news1|nf16
ひようする,ひ,る,0,high,news1|nf21
あつけ,あ,け,0,high,ichi1
ひさしい,ひ,い,0,high,ichi1|news2|nf32
うごかす,う,す,0,high,ichi1|news1|nf18
こおちんぐ,こ,ぐ,0,high,spec1
やむをえない,や,い,0,high,ichi2|spec1
まつとう,ま,う,0,high,spec1
はしご,は,ご,0,high,ichi1
くま,く,ま,0,high,ichi1|news1|nf13|spec1
かくしや,か,や,0,high,ichi1|news2|nf33
かない,か,い,0,high,ichi1|news1|nf20
ふあんくらぶ,ふ,ぶ,0,high,gai1
すぐれる,す,る,0,high,ichi1
まだ,ま,だ,0,high,ichi1
こめでいい,こ,い,0,high,gai1
おりたたみ,お,み,0,high,ichi1|spec1
しらずしらず,し,ず,0,high,ichi1
ふなおさ,ふ,さ,0,high,ichi1|news1|nf08
げつさん,げ,ん,0,high,news1|nf18
ひらける,ひ,る,0,high,ichi1
こんとら,こ,ら,0,high,gai1
ちかめ,ち,め,0,high,ichi1
のろま,の,ま,0,high,ichi1
いあわせる,い,る,0,high,news1|nf22
うちゆうひこうし,う,し,0,high,news1|nf11
けいりよう,け,う,0,high,news1|nf11|nf21
くろおずあつぷ,く,ぷ,0,high,gai1
さいえん,さ,ん,0,high,news1|nf20|nf23
めどれえ,め,え,0,high,gai1
ぶるじよあ,ぶ,あ,0,high,gai1
さつかあ,さ,あ,0,high,gai1|ichi1
ふろつぴい,ふ,い,0,high,gai1
さんじ,さ,じ,0,high,news1|nf05|nf13|nf16|nf22|nf23
あらあらしい,あ,い,0,high,ichi1|news2|nf43
ともなう,と,う,0,high,ichi1|news2|nf41
とがる,と,る,0,high,ichi1
りようば,り,ば,0,high,news1|nf22
くらい,く,い,0,high,ichi1|news2|nf42|spec1
よういく,よ,く,0,high,news1|nf18
つるす,つ,す,0,high,ichi1
しやがい,し,い,0,high,news1|nf16
どうびよう,ど,う,0,high,news1|nf24
つばくろ,つ,ろ,0,high,ichi1|news1|nf21
りようふう,り,う,0,high,ichi1|news2|nf28
そんぼう,そ,う,0,high,news1|nf22
へとへと,へ,と,0,high,ichi1
めんたる,め,る,0,high,gai1
かいりよう,か,う,0,high,ichi1|news1|nf08
かきこみ,か,み,0,high,news1|nf23
めんじよ,め,よ,0,high,news1|nf13
どらごん,ど,ん,0,high,gai1
けんがい,け,い,0,high,news1|nf19
ろうにやく,ろ,く,0,high,ichi1|news2|nf27|spec2
てすと,て,と,0,high,gai1|ichi1
しめつけ,し,け,0,high,news1|nf20
すとりつぷ,す,ぷ,0,high,gai1
ぱとりおていずむ,ぱ,む,0,high,gai1
あお,あ,お,0,high,ichi1|news1|nf03
みんしゆく,み,く,0,high,news1|nf20
わびる,わ,る,0,high,ichi1
かぶしきがいしや,か,や,0,high,news1|nf09
ほんき,ほ,き,0,high,ichi1|news1|nf09
ふりいだむ,ふ,む,0,high,gai1
かとりつく,か,く,0,high,gai1|ichi1
ちゆうしゆつ,ち,つ,0,high,news1|nf17
すかんく,す,く,0,high,gai1
おだいじに,お,に,0,high,spec1
せんく,せ,く,0,high,news1|nf14
