reading,start_char,end_char,priority_rank,priority_label,priority_tags
そうすう,そ,う,0,high,ichi1|news1|nf06
しやかいふくし,し,し,0,high,news1|nf07
がくと,が,と,0,high,news1|nf16
すふいんくす,す,す,0,high,gai1
せんしゆう,せ,う,0,high,ichi1|news1|nf05|nf14
たいしよ,た,よ,0,high,ichi1|news1|nf10
すけつち,す,ち,0,high,gai1
こうしゆ,こ,ゆ,0,high,news1|nf10|nf21
こくはく,こ,く,0,high,ichi1|news1|nf19
そこいれ,そ,れ,0,high,news1|nf13
みめい,み,い,0,high,ichi1|news1|nf03
なちゆらりすと,な,と,0,high,gai1
ほんかく,ほ,く,0,high,news1|nf03
しぜんこうえん,し,ん,0,high,spec1
ほそぼそ,ほ,そ,0,high,news1|nf22
まさに,ま,に,0,high,ichi1|news2|nf45
しんりん,し,ん,0,high,ichi1|news1|nf04
ねつ,ね,つ,0,high,ichi1|news1|nf05
いえろお,い,お,0,high,gai1
ふらい,ふ,い,0,high,gai1
さかのぼる,さ,る,0,high,ichi1
さいねんしよう,さ,う,0,high,news1|nf14
せつぱん,せ,ん,0,high,news1|nf23
どち,ど,ち,0,high,ichi1|news1|nf01
じけん,じ,ん,0,high,ichi1|news1|nf01
かたわら,か,ら,0,high,news1|nf14
ぞんじる,ぞ,る,0,high,ichi1|news2|nf29
ことにする,こ,る,0,high,spec1
けんじせい,け,い,0,high,news1|nf18
ゔあんぱいあ,ゔ,あ,0,high,gai1
ちやんす,ち,す,0,high,gai1|ichi1
じようしきてき,じ,き,0,high,news1|nf15
かじゆ,か,ゆ,0,high,news1|nf23
てれつくす,て,す,0,high,gai1
しようめん,し,ん,0,high,ichi1|news1|nf04
ずいじ,ず,じ,0,high,news1|nf14
とお,と,お,0,high,ichi1|news1|nf01
じゆんじ,じ,じ,0,high,news1|nf08
せと,せ,と,0,high,news1|nf16
あすりいと,あ,と,0,high,gai1
かんみん,か,ん,0,high,news1|nf10
いちぐん,い,ん,0,high,news1|nf11
おおぶね,お,ね,0,high,news1|nf18
めつきり,め,り,0,high,ichi1
ふごうかく,ふ,く,0,high,ichi1|news1|nf15
かつぎ,か,ぎ,0,high,news1|nf23
よしん,よ,ん,0,high,news1|nf20
なんもん,な,ん,0,high,ichi1|news1|nf09
めんたるへるす,め,す,0,high,gai1
おどりこ,お,こ,0,high,news1|nf24
