reading,start_char,end_char,priority_rank,priority_label,priority_tags
かんじゆせい,か,い,0,high,ichi1|news1|nf21
けいかん,け,ん,0,high,ichi1|news1|nf05|nf10
ぎひ,ぎ,ひ,0,high,news1|nf09
てつどう,て,う,0,high,ichi1|news1|nf03
さいげつ,さ,つ,0,high,ichi1|news1|nf13
ぷらもでる,ぷ,る,0,high,gai1
だいたい,だ,い,0,high,ichi1|news1|nf08|nf10|nf13
もけい,も,い,0,high,ichi1|news1|nf11
いやがる,い,る,0,high,ichi1|news2|nf42
かおをつぶす,か,す,0,high,spec1
まちがい,ま,い,0,high,ichi1|news1|nf07
りとるろつく,り,く,0,high,gai1
せいさく,せ,く,0,high,ichi1|news1|nf01|nf03|nf04
のろま,の,ま,0,high,ichi1
こんとら,こ,ら,0,high,gai1
どうもありがとう,ど,う,0,high,ichi1
あいず,あ,ず,0,high,ichi1|news1|nf16
おも,お,も,0,high,ichi1
ふくへい,ふ,い,0,high,news1|nf23
かぶしきがいしや,か,や,0,high,news1|nf09
くらい,く,い,0,high,ichi1|news2|nf42|spec1
じゆんど,じ,ど,0,high,news1|nf24
ばんぐみ,ば,み,0,high,ichi1|news1|nf01
ちきゆう,ち,う,0,high,ichi1|news1|nf01
せんけつ,せ,つ,0,high,ichi1|news1|nf13
かんか,か,か,0,high,ichi1|news1|nf23
ないといけません,な,ん,0,high,spec1
らい,ら,い,0,high,ichi1|news1|nf05
うち,う,ち,0,high,ichi1|news1|nf08
くろおずあつぷ,く,ぷ,0,high,gai1
じようえん,じ,ん,0,high,ichi1|news1|nf07
ごりようしようください,ご,い,0,high,spec1
しよちよう,し,う,0,high,news1|nf03|nf19
なわ,な,わ,0,high,ichi1|news1|nf21
ほんき,ほ,き,0,high,ichi1|news1|nf09
かなえる,か,る,0,high,ichi1
そしきてき,そ,き,0,high,news1|nf11
うきよえ,う,え,0,high,news1|nf16
あらあらしい,あ,い,0,high,ichi1|news2|nf43
どうびよう,ど,う,0,high,news1|nf24
ぼうぶら,ぼ,ら,0,high,ichi1
めどれえ,め,え,0,high,gai1
わびる,わ,る,0,high,ichi1
りよかん,り,ん,0,high,ichi1|news1|nf09
みちがえる,み,る,0,high,ichi1|news2|nf26
ぶるじよあ,ぶ,あ,0,high,gai1
そうらん,そ,ん,0,high,news1|nf16
しはん,し,ん,0,high,ichi1|news1|nf11|nf22
たちぎえ,た,え,0,high,news1|nf24
もちぬし,も,し,0,high,ichi1|news1|nf11
まだ,ま,だ,0,high,ichi1
わけではない,わ,い,0,high,spec1
まねじめんと,ま,と,0,high,gai1
かもつ,か,つ,0,high,ichi1|news1|nf06
すぱいく,す,く,0,high,gai1
かつこ,か,こ,0,high,ichi1|news1|nf04|nf17
ふひつよう,ふ,う,0,high,ichi1|news1|nf15
たいかん,た,ん,0,high,news1|nf19
ふなぬし,ふ,し,0,high,news1|nf24
ちかめ,ち,め,0,high,ichi1
たずさえる,た,る,0,high,ichi1|news2|nf36
おじようさん,お,ん,0,high,ichi1|news1|nf21
むれ,む,れ,0,high,ichi1|news1|nf11
はろういん,は,ん,0,high,spec1
しちせき,し,き,0,high,ichi1|news1|nf22
きよしゆつ,き,つ,0,high,news1|nf07
ひかり,ひ,り,0,high,ichi1|news1|nf01
へとへと,へ,と,0,high,ichi1
さんなん,さ,ん,0,high,news1|nf12
さんざん,さ,ん,0,high,ichi1|news2|nf30
ていじ,て,じ,0,high,news1|nf10|nf15
ふなおさ,ふ,さ,0,high,ichi1|news1|nf08
じつこう,じ,う,0,high,ichi1|news1|nf03|nf08
けいりよう,け,う,0,high,news1|nf11|nf21
むしや,む,や,0,high,news1|nf21
めんたる,め,る,0,high,gai1
しようめい,し,い,0,high,ichi1|news1|nf06|nf08
せつ,せ,つ,0,high,ichi1|news1|nf06
むじ,む,じ,0,high,ichi1|news2|nf28
くらつかあ,く,あ,0,high,gai1
しやがい,し,い,0,high,news1|nf16
かかと,か,と,0,high,ichi1
につかあず,に,ず,0,high,gai1
ほしゆう,ほ,う,0,high,news1|nf13
せろはんてえぷ,せ,ぷ,0,high,gai1
じゆみよう,じ,う,0,high,ichi1|news1|nf09
かとりつく,か,く,0,high,gai1|ichi1
たまたま,た,ま,0,high,ichi1
めでいあ,め,あ,0,high,gai1|ichi1
しんじん,し,ん,0,high,ichi1|news1|nf02|nf10
ようえき,よ,き,0,high,news1|nf23
ろうにやく,ろ,く,0,high,ichi1|news2|nf27|spec2
しんから,し,ら,0,high,news1|nf08|spec1
おしえ,お,え,0,high,ichi1|news1|nf12
だんす,だ,す,0,high,gai1|ichi1
ごうりてき,ご,き,0,high,ichi1|news1|nf10
やどや,や,や,0,high,ichi1|news2|nf42
がんめん,が,ん,0,high,news1|nf19
おんなのこ,お,こ,0,high,ichi1|news1|nf06
ぱつきんぐ,ぱ,ぐ,0,high,gai1
