reading,start_char,end_char,priority_rank,priority_label,priority_tags
にほんぎんこう,に,う,0,high,news1|nf08
ほんとに,ほ,に,0,high,ichi1
いんたあ,い,あ,0,high,gai1
がさがさ,が,さ,0,high,ichi1
すつかり,す,り,0,high,ichi1
さいご,さ,ご,0,high,ichi1|news1|nf01|nf16
いちりつ,い,つ,0,high,ichi1|news1|nf04|nf07
いずく,い,く,0,high,ichi1|news2|nf47
なきやいけない,な,い,0,high,spec1
べんご,べ,ご,0,high,ichi1|news1|nf05
げんりよう,げ,う,0,high,ichi1|news1|nf07|nf12
みさ,み,さ,0,high,gai1
れとろ,れ,ろ,0,high,gai1
ぷれいりすと,ぷ,と,0,high,spec1
とおたる,と,る,0,high,gai1
しやくじん,し,ん,0,high,news1|nf14
まえがき,ま,き,0,high,ichi1
びさい,び,い,0,high,news1|nf21
ぶろおど,ぶ,ど,0,high,gai1
げりら,げ,ら,0,high,gai1
てれびじよん,て,ん,0,high,gai1
あだな,あ,な,0,high,ichi1|ichi2|spec1
たとえば,た,ば,0,high,ichi1|news1|nf02
こつち,こ,ち,0,high,ichi1
ねむる,ね,る,0,high,ichi1|news2|nf39
でしいり,で,り,0,high,ichi1|news2|nf41
こうしゆうえいせい,こ,い,0,high,news1|nf19
まつきんとつしゆ,ま,ゆ,0,high,gai1
はで,は,で,0,high,ichi1|news1|nf08
ほこうしやてんごく,ほ,く,0,high,ichi1
くちごもる,く,る,0,high,ichi1
ぼやぼや,ぼ,や,0,high,ichi1|spec1
ことにより,こ,り,0,high,spec1
いんだすとりある,い,る,0,high,gai1
ころぶ,こ,ぶ,0,high,ichi1|news2|nf35
ひめい,ひ,い,0,high,ichi1|news1|nf11
てんぽらりい,て,い,0,high,gai1
こうだん,こ,ん,0,high,ichi1|news1|nf07|nf16
ようき,よ,き,0,high,ichi1|news1|nf07|nf21
ほるだあ,ほ,あ,0,high,gai1
やまやま,や,ま,0,high,news1|nf19
そしきてき,そ,き,0,high,news1|nf11
じだいげき,じ,き,0,high,news1|nf10
びいる,び,る,0,high,gai1|ichi1
めいふく,め,く,0,high,spec1
ほうしき,ほ,き,0,high,news1|nf02
ぼうえき,ぼ,き,0,high,ichi1|news1|nf01|nf24
ぼおとぴいぷる,ぼ,る,0,high,gai1
ぱぱさん,ぱ,ん,0,high,spec1
ぼうえいしせつちよう,ぼ,う,0,high,news1|nf22
こうわ,こ,わ,0,high,ichi1|news1|nf20
たいぜい,た,い,0,high,ichi1|news1|nf04
だいぜんてい,だ,い,0,high,ichi1|news1|nf17
れえす,れ,す,0,high,gai1
すうええでん,す,ん,0,high,spec1
まよい,ま,い,0,high,news1|nf14
ここちよい,こ,い,0,high,spec1
ていすう,て,う,0,high,news1|nf02
ふりゆう,ふ,う,0,high,ichi1|news2|nf41
よりみち,よ,ち,0,high,ichi1|news2|nf47
でこれえしよん,で,ん,0,high,gai1
すいんぐ,す,ぐ,0,high,gai1
ちようにく,ち,く,0,high,news1|nf23
しようわくせい,し,い,0,high,news1|nf23
がくりよく,が,く,0,high,ichi1|news1|nf11
とりかえる,と,る,0,high,ichi1|news2|nf25
やね,や,ね,0,high,ichi1|news1|nf06
たあぼ,た,ぼ,0,high,gai1
だいしや,だ,や,0,high,news1|nf24
やくしや,や,や,0,high,ichi1|news1|nf07|nf18
すわり,す,り,0,high,news1|nf24
ていしよく,て,く,0,high,ichi1|news1|nf14|nf22
ひとみしり,ひ,り,0,high,ichi1|news2|nf43
かなう,か,う,0,high,ichi1
じてん,じ,ん,0,high,ichi1|news1|nf03|nf10|nf12|nf23
ぽとふ,ぽ,ふ,0,high,gai1
ぱねる,ぱ,る,0,high,gai1
まりんば,ま,ば,0,high,gai1
おおかみ,お,み,0,high,news1|nf19
なんとか,な,か,0,high,ichi1|news1|nf05
りよこうがいしや,り,や,0,high,spec1
ぱそこん,ぱ,ん,0,high,gai1|ichi1
しゆはん,し,ん,0,high,news1|nf21|nf24
しゆうめい,し,い,0,high,news1|nf22
でんきゆう,で,う,0,high,ichi1|news1|nf21
かいがんせん,か,ん,0,high,news1|nf19
ぴつく,ぴ,く,0,high,gai1
ゆうぐう,ゆ,う,0,high,news1|nf08
てんじる,て,る,0,high,news1|nf12
かさい,か,い,0,high,ichi1|news1|nf05|nf14
りくじようきようぎ,り,ぎ,0,high,news1|nf09
はいりぐち,は,ち,0,high,ichi1|news1|nf05
しこく,し,く,0,high,spec1
ぞうがく,ぞ,く,0,high,news1|nf10
ほうべい,ほ,い,0,high,news1|nf06
えじぷと,え,と,0,high,gai1
ざんぱい,ざ,い,0,high,ichi1|news1|nf14
つまさき,つ,き,0,high,ichi2|spec1
ぷらいむれえと,ぷ,と,0,high,gai1
おおぷんせん,お,ん,0,high,spec1
