reading,start_char,end_char,priority_rank,priority_label,priority_tags
ほりえ,ほ,え,0,high,news1|nf17
じやむ,じ,む,0,high,gai1|ichi1
ほしゆてき,ほ,き,0,high,news1|nf16
へんこう,へ,う,0,high,ichi1|news1|nf03
ぱすてる,ぱ,る,0,high,gai1
とらくたあ,と,あ,0,high,gai1
めろでいい,め,い,0,high,gai1|ichi1
かんど,か,ど,0,high,news1|nf23
しゆどうけん,し,ん,0,high,news1|nf06
きやつつあい,き,い,0,high,gai1
はあらあだあびい,は,い,0,high,gai1
しゆじんこう,し,う,0,high,news1|nf05
いつぽうてき,い,き,0,high,news1|nf05
いつこ,い,こ,0,high,news1|nf11
りようてい,り,い,0,high,news1|nf09
せいてつ,せ,つ,0,high,ichi1|news1|nf16
もろうで,も,で,0,high,news1|nf22
いろ,い,ろ,0,high,ichi1|news1|nf02
ひりつ,ひ,つ,0,high,ichi1|news1|nf03
いさぎよい,い,い,0,high,ichi1|news2|nf29
まんぐろおぶ,ま,ぶ,0,high,gai1
ついでに,つ,に,0,high,ichi1
いつしん,い,ん,0,high,news1|nf08|nf17|nf19|nf23
どりる,ど,る,0,high,gai1|ichi1
もちかえり,も,り,0,high,news1|nf19
かぷらあ,か,あ,0,high,gai1
ねんすう,ね,う,0,high,news1|nf13
ほうかつ,ほ,つ,0,high,news1|nf03
ようすい,よ,い,0,high,news1|nf15
しつそ,し,そ,0,high,ichi1|news2|nf42
せばめる,せ,る,0,high,ichi1|news2|nf42
こんぽん,こ,ん,0,high,ichi1|news1|nf06
りりつ,り,つ,0,high,ichi1|news1|nf10
あつためる,あ,る,0,high,ichi1
かんげんがくだん,か,ん,0,high,news1|nf22
ぺえすめえかあ,ぺ,あ,0,high,gai1
ねつたい,ね,い,0,high,ichi1|news1|nf06
しんがいねん,し,ん,0,high,spec1
でんえん,で,ん,0,high,ichi1|news1|nf11
にじつさい,に,い,0,high,ichi1
こうけい,こ,い,0,high,ichi1|news1|nf04|nf06|nf23
おじいさん,お,ん,0,high,ichi1
ふくし,ふ,し,0,high,ichi1|news1|nf02
いくか,い,か,0,high,ichi1
ほんかくてき,ほ,き,0,high,ichi1|news1|nf03
くうはく,く,く,0,high,ichi1|news1|nf07
ばいしゆん,ば,ん,0,high,ichi1|news1|nf11
ぶんぎよう,ぶ,う,0,high,ichi1|news1|nf18
れあ,れ,あ,0,high,gai1
しはらい,し,い,0,high,ichi1|news1|nf03|spec1
へんじよう,へ,う,0,high,ichi1|news1|nf16
がつぺい,が,い,0,high,ichi1|news1|nf03
きゆうめい,き,い,0,high,ichi1|news1|nf07|nf12
じんみやく,じ,く,0,high,news1|nf10
こくみん,こ,ん,0,high,ichi1|news1|nf01
ごりら,ご,ら,0,high,gai1
はばむ,は,む,0,high,ichi1|news1|nf13
ぜんあく,ぜ,く,0,high,ichi1|news2|nf30
まじめ,ま,め,0,high,ichi1|news2|nf36|spec1
ふりこむ,ふ,む,0,high,news1|nf18
いちおう,い,う,0,high,ichi1|news1|nf09
ひきうけ,ひ,け,0,high,news1|nf11
ながあめ,な,め,0,high,news1|nf18
かしら,か,ら,0,high,ichi1|spec1
とげ,と,げ,0,high,ichi1|news2|nf35|spec1
ばあげん,ば,ん,0,high,gai1|ichi1
しえふ,し,ふ,0,high,gai1
そこうち,そ,ち,0,high,news1|nf20
むじようけん,む,ん,0,high,ichi1|news1|nf12
しやかいきよういく,し,く,0,high,news1|nf19
たちおうじよう,た,う,0,high,news1|nf17
とりしまり,と,り,0,high,ichi1|news1|nf08
あいよう,あ,う,0,high,ichi1|news1|nf22
しようぎよう,し,う,0,high,ichi1|news1|nf04
ちか,ち,か,0,high,ichi1|news1|nf03
