reading,start_char,end_char,priority_rank,priority_label,priority_tags
ほつぷ,ほ,ぷ,0,high,gai1
こんてすと,こ,と,0,high,gai1|ichi1
おこなう,お,う,0,high,ichi1|news1|nf01
じようずる,じ,る,0,high,ichi1
てきごう,て,う,0,high,news1|nf18
おおみず,お,ず,0,high,ichi1|news2|nf37
ふくいん,ふ,ん,0,high,news1|nf22
もうしこみしよ,も,よ,0,high,spec1
ことばずかい,こ,い,0,high,ichi1|news1|nf23
ほんしん,ほ,ん,0,high,ichi1|news1|nf21
みにすかあと,み,と,0,high,gai1
ちゆうがくせい,ち,い,0,high,ichi1|news1|nf03
ひたすら,ひ,ら,0,high,ichi1
たより,た,り,0,high,ichi1|news1|nf07|nf13
かんりしよく,か,く,0,high,news1|nf07
じしや,じ,や,0,high,news1|nf03
ちよしや,ち,や,0,high,ichi1|news1|nf03
かちまけ,か,け,0,high,news1|nf23
どなる,ど,る,0,high,ichi1|news2|nf28
びぼうじん,び,ん,0,high,news1|nf22
てすう,て,う,0,high,ichi1|news2|nf30
しようりよく,し,く,0,high,news1|nf15
やすうり,や,り,0,high,ichi1|news1|nf11
すまつしゆ,す,ゆ,0,high,gai1
かすぴかい,か,い,0,high,spec1
はんていんぐ,は,ぐ,0,high,gai1
ずるずる,ず,る,0,high,ichi1
せんじようざい,せ,い,0,high,spec1
さんきゆう,さ,う,0,high,gai1
すごい,す,い,0,high,ichi1|spec1
りんじようかん,り,ん,0,high,news1|nf20
あすれちつく,あ,く,0,high,gai1
たいおう,た,う,0,high,ichi1|news1|nf01
さいぼうない,さ,い,0,high,spec1
けんぞう,け,う,0,high,news1|nf18
たいぜい,た,い,0,high,ichi1|news1|nf04
にかけて,に,て,0,high,spec1
てんかん,て,ん,0,high,news1|nf02
みより,み,り,0,high,ichi1|news2|nf30
こうじよ,こ,よ,0,high,news1|nf07
きようしや,き,や,0,high,news2|nf29|spec1
さつきよくか,さ,か,0,high,spec1
あんばらんす,あ,す,0,high,gai1
しやくめい,し,い,0,high,news1|nf13
おなかのこ,お,こ,0,high,spec1
りそく,り,く,0,high,ichi1|news1|nf10
さぎよう,さ,う,0,high,ichi1|news1|nf01
ひるごはん,ひ,ん,0,high,spec1
せおりい,せ,い,0,high,gai1
いお,い,お,0,high,news1|nf19
さきいき,さ,き,0,high,news1|nf08
せんく,せ,く,0,high,news1|nf14
いちげん,い,ん,0,high,ichi1|news1|nf07|nf12
そのへん,そ,ん,0,high,spec1
がくれき,が,き,0,high,ichi1|news1|nf09
ばとん,ば,ん,0,high,gai1
かんせつ,か,つ,0,high,ichi1|news1|nf12|nf13
ねころぶ,ね,ぶ,0,high,ichi1|news2|nf45
せぴあ,せ,あ,0,high,gai1
こどうぐ,こ,ぐ,0,high,news1|nf20
かつすい,か,い,0,high,news1|nf15
しゆつえん,し,ん,0,high,ichi1|news1|nf03
したく,し,く,0,high,ichi1|news1|nf15
すぺえすしやとる,す,る,0,high,gai1
こあめ,こ,め,0,high,ichi1|news1|nf19
じえいかん,じ,ん,0,high,news1|nf08
すぷりんぐ,す,ぐ,0,high,gai1
ぐりいんらんど,ぐ,ど,0,high,gai1
そうだい,そ,い,0,high,news1|nf12
かくじゆう,か,う,0,high,news1|nf08
だいいちぎ,だ,ぎ,0,high,news1|nf23
まくる,ま,る,0,high,ichi1
だく,だ,く,0,high,ichi1
とかす,と,す,0,high,ichi1|news2|nf25
せつじよく,せ,く,0,high,news1|nf13
そして,そ,て,0,high,ichi1
しよくぶつ,し,つ,0,high,ichi1|news1|nf04
よちよち,よ,ち,0,high,ichi1
ねとまり,ね,り,0,high,news1|nf24
うみ,う,み,0,high,ichi1|news1|nf02|nf11
ろんきやく,ろ,く,0,high,news1|nf19
はなしかける,は,る,0,high,ichi1|news2|nf34|spec1
うら,う,ら,0,high,news1|nf04|nf08
いちげつ,い,つ,0,high,spec1
おなじく,お,く,0,high,news1|nf20
ふじさん,ふ,ん,0,high,news1|nf09
はいれぐ,は,ぐ,0,high,gai1
しようしよ,し,よ,0,high,ichi1|news1|nf08
かがやき,か,き,0,high,news1|nf14
まじる,ま,る,0,high,ichi1|news2|nf34
じゆんさ,じ,さ,0,high,ichi1|news1|nf09
ふりい,ふ,い,0,high,gai1
だんわ,だ,わ,0,high,ichi1|news1|nf07
めもりい,め,い,0,high,gai1
こくみんけんこうほけん,こ,ん,0,high,news1|nf21
ずしよ,ず,よ,0,high,ichi1|news1|nf09
じよい,じ,い,0,high,gai1
せめ,せ,め,0,high,news1|nf05
えいかいわ,え,わ,0,high,spec1
など,な,ど,0,high,spec1
