reading,start_char,end_char,priority_rank,priority_label,priority_tags
なごやか,な,か,0,high,ichi1|news2|nf26
ぱあとなあ,ぱ,あ,0,high,gai1
まつさいちゆう,ま,う,0,high,ichi1|news1|nf19
るんげ,る,げ,0,high,gai1
りいだあしつぷ,り,ぷ,0,high,gai1
れんきんじゆつし,れ,し,0,high,spec1
しゆんじ,し,じ,0,high,news1|nf16
どるふいんきつく,ど,く,0,high,gai1
めんふいす,め,す,0,high,gai1
くうそう,く,う,0,high,ichi1|news1|nf23
さいこお,さ,お,0,high,ichi1|news1|nf01
しよくむ,し,む,0,high,ichi1|news1|nf07
いんずう,い,う,0,high,news1|nf19
じゆうようせい,じ,い,0,high,spec1
へるつ,へ,つ,0,high,gai1
けしき,け,き,0,high,ichi1|news1|nf14
ふくつう,ふ,う,0,high,news1|nf19
かれえらいす,か,す,0,high,gai1|ichi1
ありがとうございました,あ,た,0,high,spec1
なにげなく,な,く,0,high,ichi1|spec1
うまい,う,い,0,high,spec1
わび,わ,び,0,high,ichi1
おと,お,と,0,high,ichi1|news1|nf02
ふえんす,ふ,す,0,high,gai1
れおたあど,れ,ど,0,high,gai1
じゆねえぶ,じ,ぶ,0,high,gai1
げんけい,げ,い,0,high,news1|nf16|nf19
ぎだい,ぎ,い,0,high,ichi1|news1|nf06
めいさい,め,い,0,high,ichi1|news1|nf20
けつさいほうほう,け,う,0,high,spec1
おたがいに,お,に,0,high,spec1
らいねん,ら,ん,0,high,ichi1|news1|nf01
くすり,く,り,0,high,ichi1|news1|nf04
そうとく,そ,く,0,high,news1|nf13
すうぱあまん,す,ん,0,high,gai1
はこび,は,び,0,high,news1|nf08
あむ,あ,む,0,high,ichi1|news2|nf41
ふしまつ,ふ,つ,0,high,ichi1|news2|nf33
わんまん,わ,ん,0,high,gai1
しようせん,し,ん,0,high,news1|nf12
しつないがく,し,く,0,high,news1|nf18
もうふ,も,ふ,0,high,ichi1|news1|nf13
とうしや,と,や,0,high,ichi1|news1|news2|nf09|nf35
どしや,ど,や,0,high,news1|nf11
いとこ,い,こ,0,high,ichi1|spec1
はんすう,は,う,0,high,ichi1|news1|nf04
でつどひいと,で,と,0,high,gai1
ふつごう,ふ,う,0,high,ichi1|news2|nf27
むしゆうせい,む,い,0,high,spec1
ふうじる,ふ,る,0,high,news1|nf21
