reading,start_char,end_char,priority_rank,priority_label,priority_tags
うた,う,た,0,high,ichi1|news1|nf02|nf16
もたれる,も,る,0,high,ichi1
かめ,か,め,0,high,ichi1|news1|nf11|spec1
ふともも,ふ,も,0,high,spec1
じゆしん,じ,ん,0,high,ichi1|news1|nf08|nf21
たしかめる,た,る,0,high,ichi1|news1|nf20
くむ,く,む,0,high,ichi1|news1|nf16
りつ,り,つ,0,high,ichi1
ちかどう,ち,う,0,high,ichi1|news1|nf24
そこいれ,そ,れ,0,high,news1|nf13
へくたある,へ,る,0,high,gai1
さんだあばあど,さ,ど,0,high,gai1
やそ,や,そ,0,high,news1|nf04|spec1
ならない,な,い,0,high,spec1
しんしや,し,や,0,high,news1|nf08
せいきよう,せ,う,0,high,news1|nf08|nf16|nf17
てつ,て,つ,0,high,ichi1|news1|nf04
かんしや,か,や,0,high,ichi1|news1|nf08
かわらけ,か,け,0,high,news1|nf13
あいず,あ,ず,0,high,ichi1|news1|nf16
ていきびん,て,ん,0,high,news1|nf24
のり,の,り,0,high,ichi1|news1|news2|nf07|nf33|nf38
さいがい,さ,い,0,high,ichi1|news1|nf03
みせば,み,ば,0,high,news1|nf23
にせ,に,せ,0,high,ichi1|news1|nf12
どうでもいい,ど,い,0,high,spec1
おさまる,お,る,0,high,ichi1|news1|news2|nf22|nf46
わかわかしい,わ,い,0,high,ichi1|news2|nf31
しにたい,し,い,0,high,news1|nf24
はらう,は,う,0,high,ichi1|news1|nf21
ばりかん,ば,ん,0,high,gai1
ぼうさん,ぼ,ん,0,high,ichi1|news1|nf21
くらいまつくす,く,す,0,high,gai1
たいあつぷ,た,ぷ,0,high,gai1
ますたあど,ま,ど,0,high,gai1
ふくさよう,ふ,う,0,high,ichi1|news1|nf06
おんたい,お,い,0,high,ichi1|news2|nf25
ぐんぷく,ぐ,く,0,high,news1|nf21
めるへん,め,ん,0,high,gai1
ぶらんこ,ぶ,こ,0,high,ichi1|spec1
ほけんじよ,ほ,よ,0,high,news1|nf12|spec1
かふえ,か,え,0,high,gai1
だいじ,だ,じ,0,high,ichi1|news1|nf08|nf22
ふてい,ふ,い,0,high,news1|nf12
あらあと,あ,と,0,high,spec1
じゆんちよう,じ,う,0,high,ichi1|news1|nf04
ゆらぐ,ゆ,ぐ,0,high,ichi1|news1|nf20
おしやれ,お,れ,0,high,ichi1|spec1
じちたい,じ,い,0,high,news1|nf02
だんく,だ,く,0,high,gai1
