reading,start_char,end_char,priority_rank,priority_label,priority_tags
こくぜいちよう,こ,う,0,high,news1|nf09
ちようたん,ち,ん,0,high,news1|nf08
かりすま,か,ま,0,high,gai1
がさがさ,が,さ,0,high,ichi1
ないん,な,ん,0,high,gai1
きけんせい,き,い,0,high,spec1
ぼんち,ぼ,ち,0,high,ichi1|news1|nf23
かさい,か,い,0,high,ichi1|news1|nf05|nf14
なきやいけない,な,い,0,high,spec1
ほんとに,ほ,に,0,high,ichi1
とくしゆほうじん,と,ん,0,high,news1|nf12
せいひ,せ,ひ,0,high,news1|nf10
ふりゆう,ふ,う,0,high,ichi1|news2|nf41
まよい,ま,い,0,high,news1|nf14
りようあし,り,し,0,high,news1|nf15
びいる,び,る,0,high,gai1|ichi1
たいぜい,た,い,0,high,ichi1|news1|nf04
じんぶんかがく,じ,く,0,high,ichi1|news2|nf29
かしら,か,ら,0,high,ichi1|spec1
おんなのひと,お,と,0,high,spec1
かまくら,か,ら,0,high,spec1
てつきり,て,り,0,high,ichi1
ので,の,で,0,high,spec1
しんりようしよ,し,よ,0,high,ichi1
うやむや,う,や,0,high,ichi1
くらす,く,す,0,high,gai1|ichi1|news2|nf39
はで,は,で,0,high,ichi1|news1|nf08
ようき,よ,き,0,high,ichi1|news1|nf07|nf21
じゆうみん,じ,ん,0,high,ichi1|news1|nf01
ほうしき,ほ,き,0,high,news1|nf02
ぼうえいしせつちよう,ぼ,う,0,high,news1|nf22
だいしや,だ,や,0,high,news1|nf24
たいあん,た,ん,0,high,news1|nf15
のうし,の,し,0,high,ichi1|news1|nf03
しかも,し,も,0,high,ichi1
かいしやく,か,く,0,high,ichi1|news1|nf05
まがしら,ま,ら,0,high,news1|nf22
さいたく,さ,く,0,high,news1|nf07
だつかん,だ,ん,0,high,news1|nf16
きのせい,き,い,0,high,spec1
なんとか,な,か,0,high,ichi1|news1|nf05
げいりぶ,げ,ぶ,0,high,gai1
どうろ,ど,ろ,0,high,ichi1|news1|nf02
やくしや,や,や,0,high,ichi1|news1|nf07|nf18
さつ,さ,つ,0,high,ichi1|news2|nf46
ぷれいりすと,ぷ,と,0,high,spec1
めいふく,め,く,0,high,spec1
ふりよう,ふ,う,0,high,ichi1|news1|nf06
ねむる,ね,る,0,high,ichi1|news2|nf39
いんだすとりある,い,る,0,high,gai1
ながそで,な,で,0,high,ichi1
ついて,つ,て,0,high,news1|nf10
そしきてき,そ,き,0,high,news1|nf11
まるめる,ま,る,0,high,ichi1|news2|nf41
ふみきる,ふ,る,0,high,ichi1|news2|nf38
はいとう,は,う,0,high,ichi1|news1|nf05
しとやか,し,か,0,high,ichi1
そぼろ,そ,ろ,0,high,spec1
しようとする,し,る,0,high,spec1
よびな,よ,な,0,high,ichi1|news1|nf23
とりかえる,と,る,0,high,ichi1|news2|nf25
じやつき,じ,き,0,high,gai1
じすとろふいい,じ,い,0,high,gai1
おねえさん,お,ん,0,high,ichi1
まるまる,ま,る,0,high,ichi1|news2|nf38
とおたる,と,る,0,high,gai1
じむかん,じ,ん,0,high,news1|nf22
いぎ,い,ぎ,0,high,ichi1|news1|nf04|nf10
しゆうめい,し,い,0,high,news1|nf22
りやくす,り,す,0,high,ichi1
ひきあい,ひ,い,0,high,news1|nf15
ぷらいす,ぷ,す,0,high,gai1
かかりいん,か,ん,0,high,news1|nf16
うちけし,う,し,0,high,ichi1|news2|nf39
こきん,こ,ん,0,high,news1|nf16
けつこんあいて,け,て,0,high,spec1
かんこうちよう,か,う,0,high,news1|nf18
からめる,か,る,0,high,gai1
しんて,し,て,0,high,news1|nf23
じよせいてき,じ,き,0,high,ichi1|news2|nf42
てんぽらりい,て,い,0,high,gai1
ひといき,ひ,き,0,high,news2|nf25|spec1
しさ,し,さ,0,high,ichi1|news1|nf18
れいぶん,れ,ん,0,high,ichi1|news2|nf40
ぶろおど,ぶ,ど,0,high,gai1
まみえ,ま,え,0,high,ichi1|news1|nf22
どうぎ,ど,ぎ,0,high,news1|nf12|nf18
いふく,い,く,0,high,ichi1|news1|nf13
ふこく,ふ,く,0,high,news1|nf17
なぜか,な,か,0,high,ichi1
せきゆりていい,せ,い,0,high,gai1
おかねもち,お,ち,0,high,spec1
まつとうする,ま,る,0,high,news1|nf20
れとろ,れ,ろ,0,high,gai1
こおど,こ,ど,0,high,gai1|ichi1
けんがく,け,く,0,high,ichi1|news1|nf08
ちちくび,ち,び,0,high,news2|nf42|spec1
はいれぐ,は,ぐ,0,high,gai1
ぷらいど,ぷ,ど,0,high,gai1|ichi1
しゆじく,し,く,0,high,news1|nf12
てにす,て,す,0,high,gai1|ichi1
えんぶん,え,ん,0,high,ichi1|news1|nf15
ほんごし,ほ,し,0,high,news1|nf17
きんむじかん,き,ん,0,high,spec1
ことにより,こ,り,0,high,spec1
もしかすると,も,と,0,high,ichi1
やね,や,ね,0,high,ichi1|news1|nf06
にほんぎんこう,に,う,0,high,news1|nf08
こうだん,こ,ん,0,high,ichi1|news1|nf07|nf16
ううん,う,ん,0,high,spec1
しかく,し,く,0,high,ichi1|news1|news2|nf03|nf09|nf31
きんし,き,し,0,high,ichi1|news1|news2|nf02|nf38
ながさき,な,き,0,high,spec1
じゆうてん,じ,ん,0,high,ichi1|news1|nf04|spec1
ひやす,ひ,す,0,high,ichi1|news1|nf24
ばとんたつち,ば,ち,0,high,gai1
ちんこん,ち,ん,0,high,news1|nf21
こもじ,こ,じ,0,high,ichi1|news2|nf45
であります,で,す,0,high,spec1
りよこうがいしや,り,や,0,high,spec1
いんたあ,い,あ,0,high,gai1
いとこ,い,こ,0,high,ichi1|spec1
しよいん,し,ん,0,high,news1|news2|nf08|nf23|nf33
ぽけつとべる,ぽ,る,0,high,gai1
じこしほん,じ,ん,0,high,news1|nf11
ひたる,ひ,る,0,high,ichi1|news2|nf31
きぞう,き,う,0,high,ichi1|news1|nf21
がいらいご,が,ご,0,high,ichi1|news2|nf25
こんてな,こ,な,0,high,gai1
ぱすてる,ぱ,る,0,high,gai1
よし,よ,し,0,high,ichi1|news1|nf05
でこれえしよん,で,ん,0,high,gai1
えじぷと,え,と,0,high,gai1
のき,の,き,0,high,ichi1|news1|nf17
てれびじよん,て,ん,0,high,gai1
べんきよう,べ,う,0,high,ichi1|news1|nf03
あくしつ,あ,つ,0,high,ichi1|news1|nf09
きようつうご,き,ご,0,high,ichi1|news2|nf30
けつしよう,け,う,0,high,ichi1|news1|nf02|nf13
ぼお,ぼ,お,0,high,gai1
ぎようこ,ぎ,こ,0,high,news1|nf24
いんすとらくたあ,い,あ,0,high,gai1
びさい,び,い,0,high,news1|nf21
りくじようきようぎ,り,ぎ,0,high,news1|nf09
きようこうさいけつ,き,つ,0,high,news1|nf13
にんち,に,ち,0,high,news1|nf14
おんどく,お,く,0,high,ichi1
いいなり,い,り,0,high,ichi1|news2|nf25
かいがんせん,か,ん,0,high,news1|nf19
いえ,い,え,0,high,ichi1
むすう,む,う,0,high,ichi1|news1|nf12
こつち,こ,ち,0,high,ichi1
ちゆうえつ,ち,つ,0,high,news1|nf15
れんらくさき,れ,き,0,high,spec1
これから,こ,ら,0,high,ichi1
ないこうてき,な,き,0,high,ichi1
まえがき,ま,き,0,high,ichi1
くりおおる,く,る,0,high,gai1
いつちやく,い,く,0,high,news1|nf23
ぼうえき,ぼ,き,0,high,ichi1|news1|nf01|nf24
ぐんぴよう,ぐ,う,0,high,news1|nf12
らいかく,ら,く,0,high,ichi1|news1|nf19
しゆはん,し,ん,0,high,news1|nf21|nf24
じゆうさん,じ,ん,0,high,news1|nf01
くるしむ,く,む,0,high,ichi1|news2|nf45
はた,は,た,0,high,ichi1|news1|nf04|nf18|spec1
すうぱあまあけつと,す,と,0,high,ichi1
てんじる,て,る,0,high,news1|nf12
どうにもならない,ど,い,0,high,spec1
いずく,い,く,0,high,ichi1|news2|nf47
ぴいなつつ,ぴ,つ,0,high,gai1
げきれい,げ,い,0,high,ichi1|news1|nf12
とくさく,と,く,0,high,news1|nf15
せんきよ,せ,よ,0,high,ichi1|news1|nf01|nf21
およぐ,お,ぐ,0,high,ichi1|news1|nf20
すれえと,す,と,0,high,gai1
こつかこうむいん,こ,ん,0,high,news1|nf10
りくろ,り,ろ,0,high,news1|nf18
ぽとふ,ぽ,ふ,0,high,gai1
でんおん,で,ん,0,high,ichi1|news1|nf11
なしとげる,な,る,0,high,ichi1|news2|nf31
