reading,start_char,end_char,priority_rank,priority_label,priority_tags
むしゆうせい,む,い,0,high,spec1
じゆうようせい,じ,い,0,high,spec1
ちらす,ち,す,0,high,ichi1|news2|nf47
らいねん,ら,ん,0,high,ichi1|news1|nf01
にわたつて,に,て,0,high,spec1
けつさいほうほう,け,う,0,high,spec1
わび,わ,び,0,high,ichi1
うらやましい,う,い,0,high,ichi1
しようめい,し,い,0,high,ichi1|news1|nf06|nf08
がめらん,が,ん,0,high,gai1
せんげん,せ,ん,0,high,ichi1|news1|nf01
くにがら,く,ら,0,high,news1|nf24
りいだあしつぷ,り,ぷ,0,high,gai1
むすめむこ,む,こ,0,high,news1|nf20
ゔあいおりん,ゔ,ん,0,high,gai1
かいしよう,か,う,0,high,ichi1|news1|nf04|nf23
おせえ,お,え,0,high,ichi1|news1|nf18
のれん,の,ん,0,high,ichi1
いとこ,い,こ,0,high,ichi1|spec1
れおたあど,れ,ど,0,high,gai1
しよくむ,し,む,0,high,ichi1|news1|nf07
よびこう,よ,う,0,high,ichi1
たいや,た,や,0,high,gai1|ichi1
まつさいちゆう,ま,う,0,high,ichi1|news1|nf19
だいにんぐ,だ,ぐ,0,high,gai1
めいさい,め,い,0,high,ichi1|news1|nf20
めんふいす,め,す,0,high,gai1
れんきんじゆつし,れ,し,0,high,spec1
かれえらいす,か,す,0,high,gai1|ichi1
がいあつ,が,つ,0,high,news1|nf14
せんばい,せ,い,0,high,news1|nf24
れんとげん,れ,ん,0,high,gai1|ichi1
ひろば,ひ,ば,0,high,ichi1|news1|nf05
さげる,さ,る,0,high,ichi1|news1|nf07
りべらる,り,る,0,high,gai1
けしき,け,き,0,high,ichi1|news1|nf14
ようじんぶかい,よ,い,0,high,ichi1
とつしゆつ,と,つ,0,high,news1|nf20
あむ,あ,む,0,high,ichi1|news2|nf41
ぎだい,ぎ,い,0,high,ichi1|news1|nf06
ほどなく,ほ,く,0,high,ichi1
ちゆうふく,ち,く,0,high,news1|nf22
わんまん,わ,ん,0,high,gai1
しようかいしや,し,や,0,high,spec1
そうてい,そ,い,0,high,ichi1|news1|nf14|nf17
へるつ,へ,つ,0,high,gai1
しがつ,し,つ,0,high,news1|nf01|spec1
ぶぎよう,ぶ,う,0,high,news1|nf20
りゆうにゆう,り,う,0,high,news1|nf10
