reading,start_char,end_char,priority_rank,priority_label,priority_tags
ねんれい,ね,い,0,high,ichi1|news1|nf02
たいむましん,た,ん,0,high,gai1
じゆうおう,じ,う,0,high,news1|nf15
にくげん,に,ん,0,high,ichi1|news2|nf27
なると,な,と,0,high,news1|nf22
ろうりよく,ろ,く,0,high,ichi1|news1|nf21
むくみ,む,み,0,high,spec1
はあと,は,と,0,high,gai1
そしつ,そ,つ,0,high,ichi1|news1|nf16
とめがね,と,ね,0,high,news1|nf21
あらためて,あ,て,0,high,ichi1|news2|nf25
あど,あ,ど,0,high,gai1
げきてき,げ,き,0,high,ichi1|news1|nf10
もえる,も,る,0,high,ichi1|news1|nf16|spec1
こがいしや,こ,や,0,high,news1|nf04
かんぱ,か,ぱ,0,high,gai1|ichi1|news2|nf30
いつさい,い,い,0,high,ichi1|news1|nf04
わきみ,わ,み,0,high,ichi1
あんに,あ,に,0,high,news1|nf13
ふくめる,ふ,る,0,high,ichi1
おすみつき,お,き,0,high,spec1
にほんがくじゆつかいぎ,に,ぎ,0,high,news1|nf21
いでん,い,ん,0,high,ichi1|news1|nf12
しゆうじよ,し,よ,0,high,ichi1
たいちゆう,た,う,0,high,spec1
だいだい,だ,い,0,high,ichi1|news1|nf07
たんしゆく,た,く,0,high,ichi1|news1|nf07
さぷらい,さ,い,0,high,gai1
こよう,こ,う,0,high,ichi1|news1|nf02
おやがた,お,た,0,high,news1|nf06
ながらく,な,く,0,high,ichi1|news2|nf31
がいしゆつ,が,つ,0,high,ichi1|news1|nf10
きつず,き,ず,0,high,spec1
しやとるばす,し,す,0,high,gai1
せろてえぷ,せ,ぷ,0,high,ichi1
ゆうりよう,ゆ,う,0,high,ichi1|news1|nf07|nf09
ちようさ,ち,さ,0,high,ichi1|news1|nf01
やんぐ,や,ぐ,0,high,gai1
ぜんしや,ぜ,や,0,high,ichi1|news1|nf13
きいる,き,る,0,high,gai1
みんぞくじけつ,み,つ,0,high,news1|nf17
べた,べ,た,0,high,gai1
あんてい,あ,い,0,high,ichi1|news1|nf02
いまにも,い,も,0,high,ichi1
ほそう,ほ,う,0,high,ichi1|news1|nf21
でんそう,で,う,0,high,news1|nf19
かこむ,か,む,0,high,ichi1|news1|nf07
すいげん,す,ん,0,high,news1|nf14
きよ,き,よ,0,high,news1|nf21
しうとめ,し,め,0,high,ichi1|news1|nf16
ほど,ほ,ど,0,high,ichi1|news2|nf27
しようにびよう,し,う,0,high,news1|nf24
ございます,ご,す,0,high,spec1
いんしようずける,い,る,0,high,news1|nf24
ゆうだい,ゆ,い,0,high,ichi1|news1|nf23
じゆうがた,じ,た,0,high,news1|nf12
じゆしようしき,じ,き,0,high,news1|nf10
かなう,か,う,0,high,ichi1
へいそく,へ,く,0,high,news2|nf27|spec1
おうらい,お,い,0,high,news1|nf13
いろは,い,は,0,high,ichi1
きねんひ,き,ひ,0,high,news1|nf15
しやれ,し,れ,0,high,ichi1|news2|nf43
ひしよ,ひ,よ,0,high,ichi1|news1|news2|nf02|nf27
とりくち,と,ち,0,high,news1|nf19
あいりす,あ,す,0,high,gai1
ないといけません,な,ん,0,high,spec1
あまい,あ,い,0,high,ichi1|news1|nf19
うたがわしい,う,い,0,high,ichi1|news1|nf21
わりびきさい,わ,い,0,high,news1|nf13
わいど,わ,ど,0,high,gai1
よぎない,よ,い,0,high,news1|nf08
むりよく,む,く,0,high,ichi1|news1|nf20
ぎぷす,ぎ,す,0,high,gai1
めまい,め,い,0,high,ichi1
えいようがく,え,く,0,high,news1|nf24
ちえんばろ,ち,ろ,0,high,gai1
もくげき,も,き,0,high,ichi1|news1|nf09
さんゆこく,さ,く,0,high,news1|nf13
もんだいてん,も,ん,0,high,news1|nf04
ちりじようほうしすてむ,ち,む,0,high,spec1
きとくけん,き,ん,0,high,news1|nf16
くいいん,く,ん,0,high,gai1
ぱとろおる,ぱ,る,0,high,gai1
よくげつ,よ,つ,0,high,news1|nf22
らつきいぞおん,ら,ん,0,high,gai1
はなやか,は,か,0,high,ichi1|news1|nf09
かみがた,か,た,0,high,news1|nf21|spec1
たちよる,た,る,0,high,ichi1|news1|nf23
りよかくき,り,き,0,high,ichi1|news1|nf13
りようりにん,り,ん,0,high,news2|nf27|spec1
こうみんけん,こ,ん,0,high,news1|nf14
がいじん,が,ん,0,high,ichi1|news1|nf18
せんれい,せ,い,0,high,ichi1|news1|nf18
もつて,も,て,0,high,ichi1
ものすつごい,も,い,0,high,ichi1
なく,な,く,0,high,ichi1
かいしよ,か,よ,0,high,ichi1|news2|nf37
ていきよきん,て,ん,0,high,news1|nf10
もくと,も,と,0,high,ichi1
いつもどおり,い,り,0,high,spec1
きよぜつはんのう,き,う,0,high,news1|nf18
すうつけえす,す,す,0,high,gai1
ほうむる,ほ,る,0,high,ichi1|news2|nf26
おとうと,お,と,0,high,ichi1|news1|nf04
うずまき,う,き,0,high,ichi1|news2|nf33
くじびき,く,き,0,high,ichi1|spec1
ふひつよう,ふ,う,0,high,ichi1|news1|nf15
いきすぎ,い,ぎ,0,high,ichi1|news1|nf14
でつき,で,き,0,high,gai1
よける,よ,る,0,high,ichi1
さあくる,さ,る,0,high,gai1|ichi1
ちようせつ,ち,つ,0,high,ichi1|news1|nf15
たかまり,た,り,0,high,news1|nf08
すたんど,す,ど,0,high,gai1|ichi1
じびき,じ,き,0,high,ichi1
としつき,と,き,0,high,ichi1|news1|nf17
ごご,ご,ご,0,high,ichi1|news1|nf01
うえすたん,う,ん,0,high,gai1
まずしい,ま,い,0,high,ichi1|news1|nf18
とり,と,り,0,high,ichi1|news1|news2|nf04|nf14|nf32|spec1
たちばなし,た,し,0,high,ichi1|news2|nf28
れいかい,れ,い,0,high,news1|nf14
はげみ,は,み,0,high,news1|nf15
せめる,せ,る,0,high,ichi1|news1|news2|nf09|nf45
さうんど,さ,ど,0,high,gai1
いつてきます,い,す,0,high,spec1
りぽおたあ,り,あ,0,high,gai1
だんりよく,だ,く,0,high,news1|nf10
かくねんりよう,か,う,0,high,news1|nf07
うらぎりもの,う,の,0,high,news1|nf24
きつちん,き,ん,0,high,gai1|ichi1
ひきわたし,ひ,し,0,high,news1|nf10
ぜひとも,ぜ,も,0,high,ichi1
りんせつ,り,つ,0,high,news1|nf12
まいかい,ま,い,0,high,news1|nf08
あほう,あ,う,0,high,ichi1
めるしい,め,い,0,high,gai1
ばあれる,ば,る,0,high,gai1
ちゆうなあ,ち,あ,0,high,gai1
ちんぷ,ち,ぷ,0,high,ichi1|news2|nf34
くおおと,く,と,0,high,gai1
じゆうきゆう,じ,う,0,high,news1|nf01
しこう,し,う,0,high,ichi1|news1|news2|nf04|nf06|nf08|nf14|nf21|nf38|spec1
つうこん,つ,ん,0,high,news1|nf22
とうはつ,と,つ,0,high,news1|nf23
かんごく,か,く,0,high,news1|nf17
はあどかばあ,は,あ,0,high,gai1
ひようしき,ひ,き,0,high,ichi1|news1|nf15
こうばしい,こ,い,0,high,ichi1
とりぷる,と,る,0,high,gai1
わあくすてえしよん,わ,ん,0,high,gai1
こくゆう,こ,う,0,high,ichi1|news1|nf11
くさわら,く,ら,0,high,ichi1|news1|nf13
とまどう,と,う,0,high,ichi1|news2|nf41
すいさんぶつ,す,つ,0,high,news1|nf19
ぼくや,ぼ,や,0,high,news1|nf13
ふるほんや,ふ,や,0,high,spec1
どんよう,ど,う,0,high,news1|nf18
にたいする,に,る,0,high,spec1
すいりしようせつ,す,つ,0,high,news1|nf21
ぜんいん,ぜ,ん,0,high,ichi1|news1|nf02
ぜんりよう,ぜ,う,0,high,news1|nf21
かんみん,か,ん,0,high,news1|nf10
しゆだん,し,ん,0,high,ichi1|news1|nf03
しんくたんく,し,く,0,high,gai1
ぶらく,ぶ,く,0,high,news1|nf16
しゆうろう,し,う,0,high,news1|nf09
おちつく,お,く,0,high,ichi1|news2|nf36
がんねん,が,ん,0,high,news1|nf09
べいこく,べ,く,0,high,news1|nf01|nf14
せいねん,せ,ん,0,high,ichi1|news1|nf03|nf18
まなざし,ま,し,0,high,ichi1
めんかい,め,い,0,high,ichi1|news1|nf10
ししよばこ,し,こ,0,high,news1|nf19
うしろすがた,う,た,0,high,news1|nf24
しろうと,し,と,0,high,ichi1|news1|nf09
しゆみ,し,み,0,high,ichi1|news1|nf05
ぷらいど,ぷ,ど,0,high,gai1|ichi1
ねぶり,ね,り,0,high,ichi1|news1|nf16
うんどうば,う,ば,0,high,ichi1|news2|nf26
ひじゆう,ひ,う,0,high,news1|nf11
かじよう,か,う,0,high,ichi1|news1|nf08
いつせつ,い,つ,0,high,news1|nf14
ねつきよう,ね,う,0,high,news1|nf15
さます,さ,す,0,high,ichi1|news2|nf43
ほいく,ほ,く,0,high,news1|nf05
ゆちやく,ゆ,く,0,high,ichi1|news1|nf07
つかさどる,つ,る,0,high,spec1
はんさよう,は,う,0,high,ichi1|news2|nf42
ほうし,ほ,し,0,high,ichi1|news1|nf10|nf24
げんそく,げ,く,0,high,ichi1|news1|nf01|nf07
はいざい,は,い,0,high,news1|nf24
こおなりんぐ,こ,ぐ,0,high,gai1
しようがく,し,く,0,high,news1|nf05|nf16|nf17|nf23
どうしても,ど,も,0,high,ichi1
けいこく,け,く,0,high,ichi1|news1|nf06|nf19
かんさつ,か,つ,0,high,ichi1|news1|nf08|nf15
ややこしい,や,い,0,high,ichi1
あつためる,あ,る,0,high,ichi1
じやあじい,じ,い,0,high,gai1
がらす,が,す,0,high,gai1|ichi1
せんめんじよ,せ,よ,0,high,ichi1|news2|nf28
しも,し,も,0,high,ichi1|news2|nf25
ひようめい,ひ,い,0,high,news1|nf03
もうら,も,ら,0,high,ichi1|news2|nf34
たみ,た,み,0,high,news1|nf01
ぜつめつ,ぜ,つ,0,high,news1|nf08
あらためる,あ,る,0,high,ichi1|news1|nf11
かる,か,る,0,high,ichi1|news1|nf18
ぱのらま,ぱ,ま,0,high,gai1
れつすん,れ,ん,0,high,gai1
もくようび,も,び,0,high,ichi1
ぐんびよう,ぐ,う,0,high,news1|nf12
むぞうさ,む,さ,0,high,ichi1|news1|nf24
こんばんは,こ,は,0,high,ichi1
りようて,り,て,0,high,ichi1|news1|nf08
ちかどう,ち,う,0,high,ichi1|news1|nf24
よびだし,よ,し,0,high,news1|nf16
おんしらず,お,ず,0,high,ichi1
つうたつ,つ,つ,0,high,ichi1|news1|nf07
にせ,に,せ,0,high,ichi1|news1|nf12
どくやく,ど,く,0,high,ichi1|news2|nf35
いちがいに,い,に,0,high,ichi1|news1|nf24
ようび,よ,び,0,high,ichi1|news1|nf04
れいぼう,れ,う,0,high,ichi1|news1|nf12
いつきゆう,い,う,0,high,news1|nf15
まんぞく,ま,く,0,high,ichi1|news1|nf05
しよもつ,し,つ,0,high,ichi1|news1|nf14
すいか,す,か,0,high,ichi1|spec1
ごういん,ご,ん,0,high,ichi1|news1|nf08
げひん,げ,ん,0,high,ichi1|news2|nf33
しおれる,し,る,0,high,ichi1
はごたえ,は,え,0,high,news2|nf41|spec1
ひるね,ひ,ね,0,high,ichi1|news1|nf22
たれんと,た,と,0,high,gai1|ichi1
いじわる,い,る,0,high,ichi1|news2|nf37
すえひろ,す,ろ,0,high,news1|nf22
はつこう,は,う,0,high,ichi1|news1|nf02|nf09|nf17|nf22
めんてなんす,め,す,0,high,gai1
せいきゆうけん,せ,ん,0,high,news1|nf12
ぺるう,ぺ,う,0,high,gai1
でないと,で,と,0,high,spec1
げんきん,げ,ん,0,high,ichi1|news1|nf03
ぎけつ,ぎ,つ,0,high,ichi1|news1|nf09
たようせい,た,い,0,high,spec1
たいきゆう,た,う,0,high,news1|nf12
ほけんじよ,ほ,よ,0,high,news1|nf12|spec1
むし,む,し,0,high,ichi1|news1|nf06|nf07|nf14|nf22
いさく,い,く,0,high,news1|nf22
ひきとり,ひ,り,0,high,news1|nf19
じせい,じ,い,0,high,news1|nf17
こうてき,こ,き,0,high,news1|nf03
それ,そ,れ,0,high,ichi1
きやべつ,き,つ,0,high,gai1|ichi1
きりあめ,き,め,0,high,ichi1|news2|nf46
しようさつし,し,し,0,high,news1|nf17
しつぱいだん,し,ん,0,high,spec1
しびつく,し,く,0,high,gai1
せんこう,せ,う,0,high,ichi1|news1|nf03|nf05
はやし,は,し,0,high,ichi1|news1|nf02
あだぷたあ,あ,あ,0,high,gai1
こうご,こ,ご,0,high,ichi1|news1|news2|nf14|nf28
せいがく,せ,く,0,high,news1|nf12
だせき,だ,き,0,high,news1|nf05
まぎらわしい,ま,い,0,high,ichi1|news2|nf44
ぼらんていあ,ぼ,あ,0,high,gai1
ほしゆてき,ほ,き,0,high,news1|nf16
がむ,が,む,0,high,gai1
へんちよう,へ,う,0,high,news1|nf14
てぐち,て,ち,0,high,news1|nf09
いくさ,い,さ,0,high,news1|nf14
あんこく,あ,く,0,high,news1|nf20
あさがお,あ,お,0,high,ichi1|news2|nf26
ちりとり,ち,り,0,high,ichi1
きつい,き,い,0,high,ichi1
そうきちりよう,そ,う,0,high,spec1
さとう,さ,う,0,high,ichi1|news1|nf08
こうば,こ,ば,0,high,ichi1|news1|nf01
じやあ,じ,あ,0,high,gai1|ichi1
ながれこむ,な,む,0,high,news1|nf24
ふえりい,ふ,い,0,high,gai1
ういんたあすぽおつ,う,つ,0,high,gai1
ほんちようし,ほ,し,0,high,news1|nf21
しじ,し,じ,0,high,ichi1|news1|nf01|nf04|nf14
おもいつきり,お,り,0,high,spec1
しゆつそう,し,う,0,high,news1|nf18
おもる,お,る,0,high,news1|nf17
なふさ,な,さ,0,high,gai1
といえば,と,ば,0,high,spec1
ふじよ,ふ,よ,0,high,ichi1|news1|news2|nf18|nf36|nf37|spec1
ねつしん,ね,ん,0,high,ichi1|news1|nf05
みなまたびよう,み,う,0,high,news1|nf07
こうう,こ,う,0,high,news1|nf17
かいしめ,か,め,0,high,news1|nf12
かなしい,か,い,0,high,ichi1|news2|nf35
ちよつと,ち,と,0,high,ichi1
ゆきき,ゆ,き,0,high,ichi1|news2|nf33|spec1
ひつどく,ひ,く,0,high,ichi1
ちゆうだん,ち,ん,0,high,ichi1|news1|nf11
はしゆ,は,ゆ,0,high,ichi1|news1|nf02
ぞうしよ,ぞ,よ,0,high,news1|nf17
れいだんぼう,れ,う,0,high,news1|nf20
ばかりか,ば,か,0,high,spec1
げんしよ,げ,よ,0,high,ichi1|news2|nf33
ひはんてき,ひ,き,0,high,news1|nf08
さは,さ,は,0,high,news1|nf07
さんるいだ,さ,だ,0,high,news1|nf09
しようへい,し,い,0,high,news1|nf18
ほつする,ほ,る,0,high,ichi1|news1|nf20
びいちさんだる,び,る,0,high,spec1
みなと,み,と,0,high,ichi1|news1|nf04
しないのではないか,し,か,0,high,spec1
こくさん,こ,ん,0,high,ichi1|news1|nf05
みだれる,み,る,0,high,ichi1|news1|nf18
ことごとく,こ,く,0,high,ichi1
とまと,と,と,0,high,gai1|ichi1
いちや,い,や,0,high,news1|nf09
はやい,は,い,0,high,ichi1|news1|news2|nf16|nf31
むいか,む,か,0,high,ichi1|spec1
きばん,き,ん,0,high,ichi1|news1|nf03
めうえ,め,え,0,high,ichi1|news2|nf33
ぼう,ぼ,う,0,high,ichi1|news1|nf05|spec1
すぽつと,す,と,0,high,gai1
とらべらあずちえつく,と,く,0,high,gai1
あいてがた,あ,た,0,high,news1|nf17
まんなか,ま,か,0,high,ichi1|news1|nf08
ぶない,ぶ,い,0,high,news1|nf09
ふろしき,ふ,き,0,high,ichi1
かんがえなおす,か,す,0,high,spec1
かぎよう,か,う,0,high,news1|nf19
ひろさ,ひ,さ,0,high,ichi1|news1|nf08
あわてる,あ,る,0,high,ichi1|news1|nf17
こうらくち,こ,ち,0,high,news1|nf24
なすび,な,び,0,high,ichi1
らでいかる,ら,る,0,high,gai1
うけとり,う,り,0,high,ichi1|news1|nf14
ざんしん,ざ,ん,0,high,news2|nf29|spec1
