reading,start_char,end_char,priority_rank,priority_label,priority_tags
じゆうおう,じ,う,0,high,news1|nf15
にせ,に,せ,0,high,ichi1|news1|nf12
ながらく,な,く,0,high,ichi1|news2|nf31
ほんい,ほ,い,0,high,news1|nf09
きよ,き,よ,0,high,news1|nf21
べいこく,べ,く,0,high,news1|nf01|nf14
ぼらんていあ,ぼ,あ,0,high,gai1
ふるほんや,ふ,や,0,high,spec1
あいりす,あ,す,0,high,gai1
いくさ,い,さ,0,high,news1|nf14
こがいしや,こ,や,0,high,news1|nf04
れつすん,れ,ん,0,high,gai1
ぷりんせす,ぷ,す,0,high,gai1
ほそう,ほ,う,0,high,ichi1|news1|nf21
ながれこむ,な,む,0,high,news1|nf24
まずしい,ま,い,0,high,ichi1|news1|nf18
とりぷる,と,る,0,high,gai1
あつためる,あ,る,0,high,ichi1
まんなか,ま,か,0,high,ichi1|news1|nf08
ひろさ,ひ,さ,0,high,ichi1|news1|nf08
ねぶり,ね,り,0,high,ichi1|news1|nf16
いつてきます,い,す,0,high,spec1
ようび,よ,び,0,high,ichi1|news1|nf04
ちりじようほうしすてむ,ち,む,0,high,spec1
こうらくち,こ,ち,0,high,news1|nf24
こうご,こ,ご,0,high,ichi1|news1|news2|nf14|nf28
くおおと,く,と,0,high,gai1
いさく,い,く,0,high,news1|nf22
ばかりか,ば,か,0,high,spec1
ふえりい,ふ,い,0,high,gai1
そしつ,そ,つ,0,high,ichi1|news1|nf16
ほうむる,ほ,る,0,high,ichi1|news2|nf26
ごういん,ご,ん,0,high,ichi1|news1|nf08
ぺるう,ぺ,う,0,high,gai1
ぶんだん,ぶ,ん,0,high,news1|nf23
かんごく,か,く,0,high,news1|nf17
しやがい,し,い,0,high,news1|nf16
かみがた,か,た,0,high,news1|nf21|spec1
むくみ,む,み,0,high,spec1
らつきいぞおん,ら,ん,0,high,gai1
ふくめる,ふ,る,0,high,ichi1
ぞうしよ,ぞ,よ,0,high,news1|nf17
らでいかる,ら,る,0,high,gai1
ぱとろおる,ぱ,る,0,high,gai1
きやべつ,き,つ,0,high,gai1|ichi1
しびつく,し,く,0,high,gai1
せめる,せ,る,0,high,ichi1|news1|news2|nf09|nf45
ほんしよ,ほ,よ,0,high,news1|nf08
うらぎりもの,う,の,0,high,news1|nf24
りんせつ,り,つ,0,high,news1|nf12
いつせつ,い,つ,0,high,news1|nf14
れいだんぼう,れ,う,0,high,news1|nf20
ぜんしや,ぜ,や,0,high,ichi1|news1|nf13
さとう,さ,う,0,high,ichi1|news1|nf08
ばあれる,ば,る,0,high,gai1
もつて,も,て,0,high,ichi1
むぞうさ,む,さ,0,high,ichi1|news1|nf24
もんだいてん,も,ん,0,high,news1|nf04
りよかくき,り,き,0,high,ichi1|news1|nf13
しようさつし,し,し,0,high,news1|nf17
はいざい,は,い,0,high,news1|nf24
しおれる,し,る,0,high,ichi1
とうはつ,と,つ,0,high,news1|nf23
しゆだん,し,ん,0,high,ichi1|news1|nf03
としつき,と,き,0,high,ichi1|news1|nf17
せいねん,せ,ん,0,high,ichi1|news1|nf03|nf18
しつぱいだん,し,ん,0,high,spec1
にたいする,に,る,0,high,spec1
すいか,す,か,0,high,ichi1|spec1
とり,と,り,0,high,ichi1|news1|news2|nf04|nf14|nf32|spec1
かんぱ,か,ぱ,0,high,gai1|ichi1|news2|nf30
しんくたんく,し,く,0,high,gai1
あほう,あ,う,0,high,ichi1
しゆうろう,し,う,0,high,news1|nf09
ひるね,ひ,ね,0,high,ichi1|news1|nf22
ひきとり,ひ,り,0,high,news1|nf19
しようがく,し,く,0,high,news1|nf05|nf16|nf17|nf23
いつさい,い,い,0,high,ichi1|news1|nf04
なく,な,く,0,high,ichi1
たちよる,た,る,0,high,ichi1|news1|nf23
いつもどおり,い,り,0,high,spec1
しゆみ,し,み,0,high,ichi1|news1|nf05
めんかい,め,い,0,high,ichi1|news1|nf10
さあくる,さ,る,0,high,gai1|ichi1
はやい,は,い,0,high,ichi1|news1|news2|nf16|nf31
ていきよきん,て,ん,0,high,news1|nf10
ほうし,ほ,し,0,high,ichi1|news1|nf10|nf24
でんそう,で,う,0,high,news1|nf19
ねんれい,ね,い,0,high,ichi1|news1|nf02
ちかどう,ち,う,0,high,ichi1|news1|nf24
かじよう,か,う,0,high,ichi1|news1|nf08
がらす,が,す,0,high,gai1|ichi1
いろは,い,は,0,high,ichi1
こくゆう,こ,う,0,high,ichi1|news1|nf11
めんてなんす,め,す,0,high,gai1
いちがいに,い,に,0,high,ichi1|news1|nf24
つうこん,つ,ん,0,high,news1|nf22
へんちよう,へ,う,0,high,news1|nf14
どん,ど,ん,0,high,ichi1|news1|nf17
おすみつき,お,き,0,high,spec1
