reading,start_char,end_char,priority_rank,priority_label,priority_tags
ぷれたぽるて,ぷ,て,0,high,gai1
じむかん,じ,ん,0,high,news1|nf22
でしいり,で,り,0,high,ichi1|news2|nf41
まるまる,ま,る,0,high,ichi1|news2|nf38
ぞうがく,ぞ,く,0,high,news1|nf10
こくぜいちよう,こ,う,0,high,news1|nf09
びさい,び,い,0,high,news1|nf21
ふりよう,ふ,う,0,high,ichi1|news1|nf06
けんがく,け,く,0,high,ichi1|news1|nf08
いえ,い,え,0,high,ichi1
じすとろふいい,じ,い,0,high,gai1
きぞう,き,う,0,high,ichi1|news1|nf21
だいしや,だ,や,0,high,news1|nf24
ふこく,ふ,く,0,high,news1|nf17
あげ,あ,げ,0,high,news1|nf07|nf19
りやくす,り,す,0,high,ichi1
りんご,り,ご,0,high,ichi1|news2|nf38
くるしむ,く,む,0,high,ichi1|news2|nf45
しゆうめい,し,い,0,high,news1|nf22
きようつうご,き,ご,0,high,ichi1|news2|nf30
しげき,し,き,0,high,ichi1|news1|nf05
みさ,み,さ,0,high,gai1
まつとうする,ま,る,0,high,news1|nf20
にんち,に,ち,0,high,news1|nf14
くちごもる,く,る,0,high,ichi1
うんどうば,う,ば,0,high,ichi1|news2|nf26
いそ,い,そ,0,high,news1|nf01|nf16|spec1
ないん,な,ん,0,high,gai1
たそがれ,た,れ,0,high,ichi1|news2|nf34
おおきくなる,お,る,0,high,spec1
かんこうちよう,か,う,0,high,news1|nf18
おきな,お,な,0,high,news1|nf16
まりんば,ま,ば,0,high,gai1
からめる,か,る,0,high,gai1
まつきんとつしゆ,ま,ゆ,0,high,gai1
とくだん,と,ん,0,high,news1|nf23
そぼろ,そ,ろ,0,high,spec1
かさい,か,い,0,high,ichi1|news1|nf05|nf14
こんてな,こ,な,0,high,gai1
ぞうご,ぞ,ご,0,high,news1|nf22
なしとげる,な,る,0,high,ichi1|news2|nf31
ひたる,ひ,る,0,high,ichi1|news2|nf31
きけんせい,き,い,0,high,spec1
おかねもち,お,ち,0,high,spec1
べんご,べ,ご,0,high,ichi1|news1|nf05
しこく,し,く,0,high,spec1
ぼうえいしせつちよう,ぼ,う,0,high,news1|nf22
じだいげき,じ,き,0,high,news1|nf10
あくしつ,あ,つ,0,high,ichi1|news1|nf09
すつかり,す,り,0,high,ichi1
やまやま,や,ま,0,high,news1|nf19
ぞうきん,ぞ,ん,0,high,ichi1
ぼおとぴいぷる,ぼ,る,0,high,gai1
すうぱあまあけつと,す,と,0,high,ichi1
きんし,き,し,0,high,ichi1|news1|news2|nf02|nf38
いちりつ,い,つ,0,high,ichi1|news1|nf04|nf07
しいあは,し,は,0,high,spec1
ようき,よ,き,0,high,ichi1|news1|nf07|nf21
えれきぎたあ,え,あ,0,high,gai1
おんなのひと,お,と,0,high,spec1
まみえ,ま,え,0,high,ichi1|news1|nf22
げいりぶ,げ,ぶ,0,high,gai1
はで,は,で,0,high,ichi1|news1|nf08
かいしやく,か,く,0,high,ichi1|news1|nf05
ぽけつとべる,ぽ,る,0,high,gai1
いいなり,い,り,0,high,ichi1|news2|nf25
おおぷんせん,お,ん,0,high,spec1
ないぞう,な,う,0,high,ichi1|news1|nf13|nf15
てれびじよん,て,ん,0,high,gai1
きのせい,き,い,0,high,spec1
きんじよ,き,よ,0,high,ichi1|news1|nf06
ほるだあ,ほ,あ,0,high,gai1
ひとみしり,ひ,り,0,high,ichi1|news2|nf43
ぷらいむれえと,ぷ,と,0,high,gai1
きようこ,き,こ,0,high,news1|nf13
ちんこん,ち,ん,0,high,news1|nf21
なんとか,な,か,0,high,ichi1|news1|nf05
うちけし,う,し,0,high,ichi1|news2|nf39
ついて,つ,て,0,high,news1|nf10
ほうしき,ほ,き,0,high,news1|nf02
であります,で,す,0,high,spec1
よりみち,よ,ち,0,high,ichi1|news2|nf47
すいんぐ,す,ぐ,0,high,gai1
いぞく,い,く,0,high,news1|nf03
ころぶ,こ,ぶ,0,high,ichi1|news2|nf35
ろうむ,ろ,む,0,high,news1|nf14
かかりいん,か,ん,0,high,news1|nf16
げんそく,げ,く,0,high,ichi1|news1|nf01|nf07
しようきよ,し,よ,0,high,news2|nf30|spec1
せまい,せ,い,0,high,ichi1|news2|nf47
ぼおるぺん,ぼ,ん,0,high,gai1|ichi1
とおる,と,る,0,high,gai1|ichi1|news1|nf14
ながそで,な,で,0,high,ichi1
ふりゆう,ふ,う,0,high,ichi1|news2|nf41
なきやいけない,な,い,0,high,spec1
とくしゆほうじん,と,ん,0,high,news1|nf12
さいたく,さ,く,0,high,news1|nf07
ふみきる,ふ,る,0,high,ichi1|news2|nf38
てんぽらりい,て,い,0,high,gai1
てれる,て,る,0,high,ichi1
やくば,や,ば,0,high,ichi1|news1|nf16
ひとすじ,ひ,じ,0,high,news1|nf12
じゆうてん,じ,ん,0,high,ichi1|news1|nf04|spec1
いたずら,い,ら,0,high,ichi1
しりんじ,し,じ,0,high,gai1
どうにもならない,ど,い,0,high,spec1
でんおん,で,ん,0,high,ichi1|news1|nf11
かんねん,か,ん,0,high,ichi1|news1|nf17
いずく,い,く,0,high,ichi1|news2|nf47
きふく,き,く,0,high,news1|nf20
かぶる,か,る,0,high,ichi1|news2|nf46
ちようにく,ち,く,0,high,news1|nf23
やね,や,ね,0,high,ichi1|news1|nf06
たとえば,た,ば,0,high,ichi1|news1|nf02
ぷらいど,ぷ,ど,0,high,gai1|ichi1
おひる,お,る,0,high,news2|nf28|spec1
あくまでも,あ,も,0,high,spec1
びようぶ,び,ぶ,0,high,news1|nf20
りくかい,り,い,0,high,news1|nf19
だいぜんてい,だ,い,0,high,ichi1|news1|nf17
かなう,か,う,0,high,ichi1
かいがんせん,か,ん,0,high,news1|nf19
さつ,さ,つ,0,high,ichi1|news2|nf46
あるごりずむ,あ,む,0,high,gai1
とりかえる,と,る,0,high,ichi1|news2|nf25
せんきよ,せ,よ,0,high,ichi1|news1|nf01|nf21
いきのこり,い,り,0,high,news1|nf09
せいひ,せ,ひ,0,high,news1|nf10
つまさき,つ,き,0,high,ichi2|spec1
そしきてき,そ,き,0,high,news1|nf11
おおきさ,お,さ,0,high,ichi1
てんじる,て,る,0,high,news1|nf12
じやつき,じ,き,0,high,gai1
ぼやぼや,ぼ,や,0,high,ichi1|spec1
ほんごし,ほ,し,0,high,news1|nf17
ぐうぞう,ぐ,う,0,high,ichi1|news2|nf37
がくりよく,が,く,0,high,ichi1|news1|nf11
れいぶん,れ,ん,0,high,ichi1|news2|nf40
みばらい,み,い,0,high,news1|nf13
ちようたん,ち,ん,0,high,news1|nf08
しかも,し,も,0,high,ichi1
しんて,し,て,0,high,news1|nf23
やくしや,や,や,0,high,ichi1|news1|nf07|nf18
まぐねつと,ま,と,0,high,gai1
でこれえしよん,で,ん,0,high,gai1
げりら,げ,ら,0,high,gai1
ぶるうばあど,ぶ,ど,0,high,gai1
