reading,start_char,end_char,priority_rank,priority_label,priority_tags
じむかん,じ,ん,0,high,news1|nf22
かかす,か,す,0,high,news1|nf06
うちけし,う,し,0,high,ichi1|news2|nf39
だつかん,だ,ん,0,high,news1|nf16
まりんば,ま,ば,0,high,gai1
あくしつ,あ,つ,0,high,ichi1|news1|nf09
ぼうえいしせつちよう,ぼ,う,0,high,news1|nf22
あくまでも,あ,も,0,high,spec1
ざんぱい,ざ,い,0,high,ichi1|news1|nf14
じゆうてん,じ,ん,0,high,ichi1|news1|nf04|spec1
がくりよく,が,く,0,high,ichi1|news1|nf11
ほうしき,ほ,き,0,high,news1|nf02
こうしゆうえいせい,こ,い,0,high,news1|nf19
れいとうしよくひん,れ,ん,0,high,spec1
にゆうふえいす,に,す,0,high,gai1
しかも,し,も,0,high,ichi1
いとこ,い,こ,0,high,ichi1|spec1
じようせつ,じ,つ,0,high,news1|nf11
おおきさ,お,さ,0,high,ichi1
ひかえる,ひ,る,0,high,ichi1|news1|nf06
かくだんとう,か,う,0,high,news1|nf12
げきれい,げ,い,0,high,ichi1|news1|nf12
ぞうがく,ぞ,く,0,high,news1|nf10
もしかすると,も,と,0,high,ichi1
いらつしやいませ,い,せ,0,high,ichi1
けんがく,け,く,0,high,ichi1|news1|nf08
ちんこん,ち,ん,0,high,news1|nf21
れとろ,れ,ろ,0,high,gai1
どうろ,ど,ろ,0,high,ichi1|news1|nf02
ぷらいす,ぷ,す,0,high,gai1
ひとみしり,ひ,り,0,high,ichi1|news2|nf43
であります,で,す,0,high,spec1
おきな,お,な,0,high,news1|nf16
しやくじん,し,ん,0,high,news1|nf14
ねむる,ね,る,0,high,ichi1|news2|nf39
でこれえしよん,で,ん,0,high,gai1
ぐうぞう,ぐ,う,0,high,ichi1|news2|nf37
じつじよう,じ,う,0,high,ichi1|news1|nf04
でしいり,で,り,0,high,ichi1|news2|nf41
がさがさ,が,さ,0,high,ichi1
ゆうぐう,ゆ,う,0,high,news1|nf08
にほんぎんこう,に,う,0,high,news1|nf08
まつとうする,ま,る,0,high,news1|nf20
やくしや,や,や,0,high,ichi1|news1|nf07|nf18
ぼやぼや,ぼ,や,0,high,ichi1|spec1
いんたあ,い,あ,0,high,gai1
とりかえる,と,る,0,high,ichi1|news2|nf25
くりおおる,く,る,0,high,gai1
ちゆうえつ,ち,つ,0,high,news1|nf15
くちごもる,く,る,0,high,ichi1
おおきくなる,お,る,0,high,spec1
すれえと,す,と,0,high,gai1
かなう,か,う,0,high,ichi1
ぶろおど,ぶ,ど,0,high,gai1
びいる,び,る,0,high,gai1|ichi1
ぽとふ,ぽ,ふ,0,high,gai1
さいご,さ,ご,0,high,ichi1|news1|nf01|nf16
おおかみ,お,み,0,high,news1|nf19
ひきあい,ひ,い,0,high,news1|nf15
まつきんとつしゆ,ま,ゆ,0,high,gai1
いんだすとりある,い,る,0,high,gai1
かいがんせん,か,ん,0,high,news1|nf19
