reading,start_char,end_char,priority_rank,priority_label,priority_tags
かんげんがくだん,か,ん,0,high,news1|nf22
じんみやく,じ,く,0,high,news1|nf10
いくか,い,か,0,high,ichi1
れあ,れ,あ,0,high,gai1
ぜんあく,ぜ,く,0,high,ichi1|news2|nf30
しつそ,し,そ,0,high,ichi1|news2|nf42
もちかえり,も,り,0,high,news1|nf19
いちおう,い,う,0,high,ichi1|news1|nf09
くうはく,く,く,0,high,ichi1|news1|nf07
しやかいきよういく,し,く,0,high,news1|nf19
いさぎよい,い,い,0,high,ichi1|news2|nf29
ひきうけ,ひ,け,0,high,news1|nf11
むじようけん,む,ん,0,high,ichi1|news1|nf12
しはらい,し,い,0,high,ichi1|news1|nf03|spec1
ついでに,つ,に,0,high,ichi1
いつしん,い,ん,0,high,news1|nf08|nf17|nf19|nf23
まんぐろおぶ,ま,ぶ,0,high,gai1
はばむ,は,む,0,high,ichi1|news1|nf13
へんこう,へ,う,0,high,ichi1|news1|nf03
きやつつあい,き,い,0,high,gai1
かぷらあ,か,あ,0,high,gai1
はあらあだあびい,は,い,0,high,gai1
とらくたあ,と,あ,0,high,gai1
あいよう,あ,う,0,high,ichi1|news1|nf22
しゆどうけん,し,ん,0,high,news1|nf06
ひりつ,ひ,つ,0,high,ichi1|news1|nf03
いつこ,い,こ,0,high,news1|nf11
しえふ,し,ふ,0,high,gai1
ぶんぎよう,ぶ,う,0,high,ichi1|news1|nf18
きゆうめい,き,い,0,high,ichi1|news1|nf07|nf12
もろうで,も,で,0,high,news1|nf22
じやむ,じ,む,0,high,gai1|ichi1
とりしまり,と,り,0,high,ichi1|news1|nf08
しようぎよう,し,う,0,high,ichi1|news1|nf04
おじいさん,お,ん,0,high,ichi1
ようすい,よ,い,0,high,news1|nf15
ねんすう,ね,う,0,high,news1|nf13
しゆじんこう,し,う,0,high,news1|nf05
せばめる,せ,る,0,high,ichi1|news2|nf42
たちおうじよう,た,う,0,high,news1|nf17
こんぽん,こ,ん,0,high,ichi1|news1|nf06
ばあげん,ば,ん,0,high,gai1|ichi1
ふくし,ふ,し,0,high,ichi1|news1|nf02
ちか,ち,か,0,high,ichi1|news1|nf03
あつためる,あ,る,0,high,ichi1
ぱすてる,ぱ,る,0,high,gai1
どりる,ど,る,0,high,gai1|ichi1
へんじよう,へ,う,0,high,ichi1|news1|nf16
いつぽうてき,い,き,0,high,news1|nf05
かんど,か,ど,0,high,news1|nf23
