reading,start_char,end_char,priority_rank,priority_label,priority_tags
しゆつらい,し,い,0,high,news1|nf09
ぱつけえじ,ぱ,じ,0,high,gai1
いんすたんと,い,と,0,high,gai1|ichi1
こつけい,こ,い,0,high,ichi1|news2|nf35
ぼつき,ぼ,き,0,high,spec1
こてんてき,こ,き,0,high,news1|nf23
ていきようしや,て,や,0,high,news1|nf10
ぴあす,ぴ,す,0,high,gai1
べびいふうど,べ,ど,0,high,spec1
やちよ,や,よ,0,high,news1|nf22
そんな,そ,な,0,high,ichi1
こうざい,こ,い,0,high,news1|nf15
かこい,か,い,0,high,ichi1|news1|nf22
はいでん,は,ん,0,high,news1|nf24
こうりつ,こ,つ,0,high,ichi1|news1|nf04|nf05|nf15
ほうが,ほ,が,0,high,news1|news2|nf23|nf41|spec1
めいげつ,め,つ,0,high,ichi1|news2|nf42|nf45
ほんもん,ほ,ん,0,high,ichi1|news1|nf08
ひはん,ひ,ん,0,high,ichi1|news1|nf01
びいしき,び,き,0,high,news1|nf24
じす,じ,す,0,high,gai1|news1|nf11
ぷらんと,ぷ,と,0,high,gai1
ひんせい,ひ,い,0,high,news1|nf24
げつめん,げ,ん,0,high,news1|nf22
くだりざか,く,か,0,high,news1|nf23
ほんしよく,ほ,く,0,high,news1|nf22
とうりやく,と,く,0,high,news1|nf17
ほうだい,ほ,い,0,high,ichi1|news1|nf16
しくらめん,し,ん,0,high,gai1
まめちしき,ま,き,0,high,spec1
ながさき,な,き,0,high,spec1
なんじ,な,じ,0,high,spec1
しようゆ,し,ゆ,0,high,ichi1|news2|nf31
ふりいたあ,ふ,あ,0,high,gai1
まふ,ま,ふ,0,high,news1|nf08
たてかえる,た,る,0,high,ichi1|news2|nf44
だいぎ,だ,ぎ,0,high,news1|nf04
すると,す,と,0,high,ichi1
これら,こ,ら,0,high,gai1|ichi1|spec1
でえたばんく,で,く,0,high,gai1
みぎうえ,み,え,0,high,spec1
てへらん,て,ん,0,high,gai1
かとれや,か,や,0,high,gai1
でかせぎ,で,ぎ,0,high,news1|nf07
だいしよう,だ,う,0,high,ichi1|news1|nf12|nf13|nf15
こうそくどうろ,こ,ろ,0,high,ichi1|news1|nf06
ぱある,ぱ,る,0,high,gai1
ぽけつとべる,ぽ,る,0,high,gai1
げんばく,げ,く,0,high,ichi1|news1|nf05
ひとだかり,ひ,り,0,high,ichi1|news2|nf27
すいぶん,す,ん,0,high,ichi1|news1|nf11
ていきてき,て,き,0,high,news1|nf10
つばくら,つ,ら,0,high,ichi1|news1|nf21
はつなつ,は,つ,0,high,ichi1|news1|nf15
ほんめい,ほ,い,0,high,ichi1|news1|nf04|nf14
ぶるぶる,ぶ,る,0,high,ichi1
いすらむきよう,い,う,0,high,ichi1
いんせんていぶ,い,ぶ,0,high,gai1
てんきん,て,ん,0,high,ichi1|news1|nf11
いちや,い,や,0,high,news1|nf09
ゆるい,ゆ,い,0,high,ichi1|news2|nf38
じつてい,じ,い,0,high,news1|nf16
てんたい,て,い,0,high,ichi1|news1|nf14
やなぎ,や,ぎ,0,high,news1|nf08
ぞくご,ぞ,ご,0,high,ichi1|news2|nf43
おおあきない,お,い,0,high,news1|nf16
とらんく,と,く,0,high,gai1
やかん,や,ん,0,high,ichi1|news1|nf06
しやかいじん,し,ん,0,high,ichi1|news1|nf05
こくろん,こ,ん,0,high,news1|nf20
りかい,り,い,0,high,ichi1|news1|nf02
ぱちぱち,ぱ,ち,0,high,ichi1|spec1
すいへん,す,ん,0,high,news1|nf20
れすと,れ,と,0,high,gai1
ねどこ,ね,こ,0,high,ichi1|news2|nf32
