reading,start_char,end_char,priority_rank,priority_label,priority_tags
ありがとうございました,あ,た,0,high,spec1
そうとく,そ,く,0,high,news1|nf13
むしゆうせい,む,い,0,high,spec1
よこはま,よ,ま,0,high,spec1
わんまん,わ,ん,0,high,gai1
めいさい,め,い,0,high,ichi1|news1|nf20
ふしまつ,ふ,つ,0,high,ichi1|news2|nf33
ふうじる,ふ,る,0,high,news1|nf21
くすり,く,り,0,high,ichi1|news1|nf04
どしや,ど,や,0,high,news1|nf11
だいにんぐ,だ,ぐ,0,high,gai1
でつどひいと,で,と,0,high,gai1
さいこお,さ,お,0,high,ichi1|news1|nf01
しゆんじ,し,じ,0,high,news1|nf16
はんすう,は,う,0,high,ichi1|news1|nf04
れんきんじゆつし,れ,し,0,high,spec1
かれえらいす,か,す,0,high,gai1|ichi1
あむ,あ,む,0,high,ichi1|news2|nf41
らいねん,ら,ん,0,high,ichi1|news1|nf01
しよくむ,し,む,0,high,ichi1|news1|nf07
りべらる,り,る,0,high,gai1
おたがいに,お,に,0,high,spec1
いつしき,い,き,0,high,news1|nf22
いんずう,い,う,0,high,news1|nf19
ぎだい,ぎ,い,0,high,ichi1|news1|nf06
げんけい,げ,い,0,high,news1|nf16|nf19
まつさいちゆう,ま,う,0,high,ichi1|news1|nf19
せいぶつ,せ,つ,0,high,ichi1|news1|nf04
はこび,は,び,0,high,news1|nf08
めんふいす,め,す,0,high,gai1
よつぱらう,よ,う,0,high,ichi1|news2|nf34
そうてい,そ,い,0,high,ichi1|news1|nf14|nf17
いとこ,い,こ,0,high,ichi1|spec1
みつもり,み,り,0,high,ichi1|news1|nf17
しようせん,し,ん,0,high,news1|nf12
りいだあしつぷ,り,ぷ,0,high,gai1
れおたあど,れ,ど,0,high,gai1
つばめ,つ,め,0,high,ichi1|news1|nf21|spec1
とうしや,と,や,0,high,ichi1|news1|news2|nf09|nf35
りねえむ,り,む,0,high,gai1
ふつごう,ふ,う,0,high,ichi1|news2|nf27
むすめむこ,む,こ,0,high,news1|nf20
おと,お,と,0,high,ichi1|news1|nf02
すいさいが,す,が,0,high,news1|nf23
けしき,け,き,0,high,ichi1|news1|nf14
けつさいほうほう,け,う,0,high,spec1
うまい,う,い,0,high,spec1
しようかいしや,し,や,0,high,spec1
どるふいんきつく,ど,く,0,high,gai1
すうぱあまん,す,ん,0,high,gai1
ようじんぶかい,よ,い,0,high,ichi1
なにげなく,な,く,0,high,ichi1|spec1
どうも,ど,も,0,high,ichi1
よびこう,よ,う,0,high,ichi1
にほんじん,に,ん,0,high,news1|nf01
しがつ,し,つ,0,high,news1|nf01|spec1
じゆねえぶ,じ,ぶ,0,high,gai1
じゆうようせい,じ,い,0,high,spec1
すわん,す,ん,0,high,gai1
ふえんす,ふ,す,0,high,gai1
こうきあつ,こ,つ,0,high,ichi1|news1|nf17
ゔあいおりん,ゔ,ん,0,high,gai1
るんげ,る,げ,0,high,gai1
くうそう,く,う,0,high,ichi1|news1|nf23
わび,わ,び,0,high,ichi1
ちやくじつ,ち,つ,0,high,ichi1|news1|nf05
へるつ,へ,つ,0,high,gai1
ふくつう,ふ,う,0,high,news1|nf19
しつないがく,し,く,0,high,news1|nf18
がいあつ,が,つ,0,high,news1|nf14
もうふ,も,ふ,0,high,ichi1|news1|nf13
ぱあとなあ,ぱ,あ,0,high,gai1
ほぶね,ほ,ね,0,high,news1|nf20
なごやか,な,か,0,high,ichi1|news2|nf26
のれん,の,ん,0,high,ichi1
