reading,start_char,end_char,priority_rank,priority_label,priority_tags
たいい,た,い,0,high,news1|nf18
わる,わ,る,0,high,ichi1|news2|nf26
おちいる,お,る,0,high,ichi1|news2|nf36
つまらない,つ,い,0,high,ichi1
なぜ,な,ぜ,0,high,ichi1
くたばる,く,る,0,high,ichi1
ほるもん,ほ,ん,0,high,gai1
しようかいしや,し,や,0,high,spec1
そうふ,そ,ふ,0,high,ichi1|news1|nf20
みなす,み,す,0,high,ichi1
すいせん,す,ん,0,high,ichi1|news1|news2|nf02|nf28
もくてきち,も,ち,0,high,ichi1|news1|nf16
ふこうへい,ふ,い,0,high,ichi1|news1|nf13
こうく,こ,く,0,high,news1|nf21
ずうむれんず,ず,ず,0,high,gai1
しきぶ,し,ぶ,0,high,news1|nf24
いつしゆん,い,ん,0,high,ichi1|news1|nf06
ぶつきらぼう,ぶ,う,0,high,ichi1
くうぽん,く,ん,0,high,gai1
せんめんき,せ,き,0,high,ichi1|news2|nf40
じゆんえき,じ,き,0,high,news1|nf19
りようしゆう,り,う,0,high,ichi1|news1|news2|nf17|nf32
ねんごう,ね,う,0,high,ichi1|news2|nf25
どんどん,ど,ん,0,high,ichi1
なのり,な,り,0,high,news1|nf11
ふんとう,ふ,う,0,high,news1|nf22
どきつと,ど,と,0,high,ichi1
にんじん,に,ん,0,high,ichi1
めいもん,め,ん,0,high,ichi1|news1|nf09
ふせいみやく,ふ,く,0,high,news1|nf21
けつ,け,つ,0,high,news1|nf17
とうち,と,ち,0,high,ichi1|news1|nf04|nf06
ふえみにすと,ふ,と,0,high,gai1
いんたびゆう,い,う,0,high,gai1|ichi1
おなら,お,ら,0,high,ichi1
きゆうきよく,き,く,0,high,ichi1|news1|nf12
ちやわん,ち,ん,0,high,ichi1|news1|nf21|spec1
さいしよく,さ,く,0,high,ichi1|news1|news2|nf23|nf41
ちんぎん,ち,ん,0,high,ichi1|news1|nf04
いど,い,ど,0,high,ichi1|news1|news2|nf09|nf30
はあどろつく,は,く,0,high,gai1
でべろつぱあ,で,あ,0,high,gai1
ほつかい,ほ,い,0,high,news1|nf13
あずかり,あ,り,0,high,news1|nf19
もくたん,も,ん,0,high,news1|nf24
りべん,り,ん,0,high,news1|nf18
うりこむ,う,む,0,high,ichi1|news2|nf40
ようふう,よ,う,0,high,ichi1|news2|nf25
おとしあな,お,な,0,high,news1|nf19
けつせい,け,い,0,high,ichi1|news1|nf03
きよくち,き,ち,0,high,news1|nf19
うみ,う,み,0,high,ichi1|news1|nf02|nf11
がいこくご,が,ご,0,high,ichi1|news1|nf09
しつれいしました,し,た,0,high,spec1
よほう,よ,う,0,high,ichi1|news1|nf07|nf11
とぶ,と,ぶ,0,high,ichi1|news1|nf21
じゆぎようさんかん,じ,ん,0,high,spec1
かたほう,か,う,0,high,ichi1|news1|nf16
ぱすけえす,ぱ,す,0,high,spec1
しようきぼ,し,ぼ,0,high,news1|nf09
げんし,げ,し,0,high,ichi1|news1|nf13|nf18
むすめむこ,む,こ,0,high,news1|nf20
だんやく,だ,く,0,high,news1|nf11
しようちようてき,し,き,0,high,news1|nf13
れんとげん,れ,ん,0,high,gai1|ichi1
よそういじよう,よ,う,0,high,spec1
おそおい,お,い,0,high,ichi1|news1|nf18
いかにも,い,も,0,high,ichi1
へんしゆう,へ,う,0,high,ichi1|news1|nf02
にゆうかい,に,い,0,high,spec1
しよざい,し,い,0,high,news1|nf10
ふとん,ふ,ん,0,high,ichi1|news1|nf10
せいやく,せ,く,0,high,ichi1|news1|nf07|nf10|nf22|nf24
まてりある,ま,る,0,high,gai1
すかいらいん,す,ん,0,high,gai1
どつち,ど,ち,0,high,ichi1
むとうはそう,む,う,0,high,news1|nf21
はじめ,は,め,0,high,ichi1|news1|nf17
はんどうたい,は,い,0,high,ichi1|news1|nf04
かろうじて,か,て,0,high,news1|nf17
けつえきがた,け,た,0,high,news1|nf17
いんちよう,い,う,0,high,news1|nf05
うわき,う,き,0,high,ichi1|news1|nf24
りくうど,り,ど,0,high,gai1
ぎほう,ぎ,う,0,high,news1|nf12
よも,よ,も,0,high,ichi1|news1|nf11
かいすい,か,い,0,high,ichi1|news1|nf10
しようりつ,し,つ,0,high,news1|nf17
すわり,す,り,0,high,news1|nf24
だいもんじ,だ,じ,0,high,ichi1|news2|nf35
はしわたし,は,し,0,high,news1|nf16
ありがとうございます,あ,す,0,high,spec1
もうしわけありません,も,ん,0,high,ichi1
らくてんてき,ら,き,0,high,ichi1|news2|nf37
れすとらん,れ,ん,0,high,gai1|ichi1
りゆうけつ,り,つ,0,high,news1|nf09
あめ,あ,め,0,high,ichi1|news1|news2|nf02|nf44
そうむぶ,そ,ぶ,0,high,news1|nf11
れいねん,れ,ん,0,high,ichi1|news1|nf05
ふおろお,ふ,お,0,high,gai1
