reading,start_char,end_char,priority_rank,priority_label,priority_tags
ながれこむ,な,む,0,high,news1|nf24
へいそく,へ,く,0,high,news2|nf27|spec1
ししよばこ,し,こ,0,high,news1|nf19
えいようがく,え,く,0,high,news1|nf24
よびだし,よ,し,0,high,news1|nf16
ぼくや,ぼ,や,0,high,news1|nf13
わあくすてえしよん,わ,ん,0,high,gai1
たようせい,た,い,0,high,spec1
すいげん,す,ん,0,high,news1|nf14
こおなりんぐ,こ,ぐ,0,high,gai1
かんごく,か,く,0,high,news1|nf17
にたいする,に,る,0,high,spec1
あわてる,あ,る,0,high,ichi1|news1|nf17
じゆうきゆう,じ,う,0,high,news1|nf01
ういんたあすぽおつ,う,つ,0,high,gai1
じびき,じ,き,0,high,ichi1
ぜんしや,ぜ,や,0,high,ichi1|news1|nf13
かんがえなおす,か,す,0,high,spec1
おとうと,お,と,0,high,ichi1|news1|nf04
ちようせつ,ち,つ,0,high,ichi1|news1|nf15
いつせつ,い,つ,0,high,news1|nf14
かこむ,か,む,0,high,ichi1|news1|nf07
としつき,と,き,0,high,ichi1|news1|nf17
みだれる,み,る,0,high,ichi1|news1|nf18
はいざい,は,い,0,high,news1|nf24
まぎらわしい,ま,い,0,high,ichi1|news2|nf44
まなざし,ま,し,0,high,ichi1
へんちよう,へ,う,0,high,news1|nf14
たんしゆく,た,く,0,high,ichi1|news1|nf07
ぱのらま,ぱ,ま,0,high,gai1
ちりとり,ち,り,0,high,ichi1
さは,さ,は,0,high,news1|nf07
ねつきよう,ね,う,0,high,news1|nf15
ぎぷす,ぎ,す,0,high,gai1
がんねん,が,ん,0,high,news1|nf09
すいさんぶつ,す,つ,0,high,news1|nf19
たれんと,た,と,0,high,gai1|ichi1
しゆうろう,し,う,0,high,news1|nf09
あんてい,あ,い,0,high,ichi1|news1|nf02
ばかりか,ば,か,0,high,spec1
てぐち,て,ち,0,high,news1|nf09
ひようめい,ひ,い,0,high,news1|nf03
かる,か,る,0,high,ichi1|news1|nf18
ちよつと,ち,と,0,high,ichi1
すいりしようせつ,す,つ,0,high,news1|nf21
うえすたん,う,ん,0,high,gai1
きよ,き,よ,0,high,news1|nf21
あいてがた,あ,た,0,high,news1|nf17
つうこん,つ,ん,0,high,news1|nf22
いまにも,い,も,0,high,ichi1
ちようさ,ち,さ,0,high,ichi1|news1|nf01
ねぼう,ね,う,0,high,ichi1
とまどう,と,う,0,high,ichi1|news2|nf41
ぎけつ,ぎ,つ,0,high,ichi1|news1|nf09
でんそう,で,う,0,high,news1|nf19
あつためる,あ,る,0,high,ichi1
ねぶり,ね,り,0,high,ichi1|news1|nf16
うらぎりもの,う,の,0,high,news1|nf24
しも,し,も,0,high,ichi1|news2|nf25
ふくめる,ふ,る,0,high,ichi1
じゆうがた,じ,た,0,high,news1|nf12
せいねん,せ,ん,0,high,ichi1|news1|nf03|nf18
しないのではないか,し,か,0,high,spec1
おすみつき,お,き,0,high,spec1
れいぼう,れ,う,0,high,ichi1|news1|nf12
むぞうさ,む,さ,0,high,ichi1|news1|nf24
しゆつそう,し,う,0,high,news1|nf18
こうらくち,こ,ち,0,high,news1|nf24
むいか,む,か,0,high,ichi1|spec1
ちりじようほうしすてむ,ち,む,0,high,spec1
どん,ど,ん,0,high,ichi1|news1|nf17
ぼう,ぼ,う,0,high,ichi1|news1|nf05|spec1
わりびきさい,わ,い,0,high,news1|nf13
すえひろ,す,ろ,0,high,news1|nf22
けいこく,け,く,0,high,ichi1|news1|nf06|nf19
ほいく,ほ,く,0,high,news1|nf05
おもいつきり,お,り,0,high,spec1
きいる,き,る,0,high,gai1
しやとるばす,し,す,0,high,gai1
さんゆこく,さ,く,0,high,news1|nf13
りようりにん,り,ん,0,high,news2|nf27|spec1
うたがわしい,う,い,0,high,ichi1|news1|nf21
ぶらく,ぶ,く,0,high,news1|nf16
やんぐ,や,ぐ,0,high,gai1
ねんれい,ね,い,0,high,ichi1|news1|nf02
がいしゆつ,が,つ,0,high,ichi1|news1|nf10
くさわら,く,ら,0,high,ichi1|news1|nf13
ゆちやく,ゆ,く,0,high,ichi1|news1|nf07
でないと,で,と,0,high,spec1
ぶない,ぶ,い,0,high,news1|nf09
らでいかる,ら,る,0,high,gai1
らいしゆう,ら,う,0,high,ichi1|news1|nf06
いつきゆう,い,う,0,high,news1|nf15
かんぱ,か,ぱ,0,high,gai1|ichi1|news2|nf30
ふじよ,ふ,よ,0,high,ichi1|news1|news2|nf18|nf36|nf37|spec1
しつぱいだん,し,ん,0,high,spec1
かくねんりよう,か,う,0,high,news1|nf07
せろてえぷ,せ,ぷ,0,high,ichi1
ぷらいど,ぷ,ど,0,high,gai1|ichi1
おおぼえ,お,え,0,high,gai1
