reading,start_char,end_char,priority_rank,priority_label,priority_tags
よみうり,よ,り,0,high,news1|nf10
いのち,い,ち,0,high,ichi1|news1|nf04
ばれえぼおる,ば,る,0,high,gai1|ichi1
じつしつてき,じ,き,0,high,news1|nf04
そうらん,そ,ん,0,high,news1|nf16
ばんぐみ,ば,み,0,high,ichi1|news1|nf01
せつ,せ,つ,0,high,ichi1|news1|nf06
うん,う,ん,0,high,ichi1|news1|nf09|spec1
さいそく,さ,く,0,high,ichi1|news2|nf33
ぼうぶら,ぼ,ら,0,high,ichi1
しらずしらず,し,ず,0,high,ichi1
ごぞんじ,ご,じ,0,high,ichi1|news1|nf13|spec1
くさ,く,さ,0,high,ichi1|news1|nf06
まちがい,ま,い,0,high,ichi1|news1|nf07
ないといけません,な,ん,0,high,spec1
さて,さ,て,0,high,ichi1
てちよう,て,う,0,high,ichi1|news1|nf09
いちにん,い,ん,0,high,ichi1|news1|nf02|nf13|nf16|spec1
わりびきさい,わ,い,0,high,news1|nf13
ふりいらんす,ふ,す,0,high,gai1
めんせつ,め,つ,0,high,ichi1|news1|nf07
だいこ,だ,こ,0,high,ichi1|news1|nf21
りよかん,り,ん,0,high,ichi1|news1|nf09
とうと,と,と,0,high,news1|nf21
らいせんす,ら,す,0,high,gai1
げつさん,げ,ん,0,high,news1|nf18
くらつかあ,く,あ,0,high,gai1
らんよう,ら,う,0,high,ichi1|news1|nf11
ふあんど,ふ,ど,0,high,gai1
ほんじや,ほ,や,0,high,ichi1|news1|nf01
ともなう,と,う,0,high,ichi1|news2|nf41
ねぼう,ね,う,0,high,ichi1
いやがる,い,る,0,high,ichi1|news2|nf42
きやすたあ,き,あ,0,high,gai1
ふひつよう,ふ,う,0,high,ichi1|news1|nf15
せつきよくてき,せ,き,0,high,ichi1|news1|nf01
じゆんすい,じ,い,0,high,ichi1|news1|nf09
ほくおう,ほ,う,0,high,news1|nf11
ふあんくらぶ,ふ,ぶ,0,high,gai1
まねじめんと,ま,と,0,high,gai1
まだ,ま,だ,0,high,ichi1
だいにん,だ,ん,0,high,news1|nf13
おくら,お,ら,0,high,gai1
りようば,り,ば,0,high,news1|nf22
おしいる,お,る,0,high,news1|nf16
きよしゆつ,き,つ,0,high,news1|nf07
しやがい,し,い,0,high,news1|nf16
あめえば,あ,ば,0,high,gai1
どうびよう,ど,う,0,high,news1|nf24
げひん,げ,ん,0,high,ichi1|news2|nf33
けいかん,け,ん,0,high,ichi1|news1|nf05|nf10
どらごん,ど,ん,0,high,gai1
ぶれつど,ぶ,ど,0,high,gai1
たいしようりようほう,た,う,0,high,news1|nf24
ひさしい,ひ,い,0,high,ichi1|news2|nf32
ほんき,ほ,き,0,high,ichi1|news1|nf09
はろういん,は,ん,0,high,spec1
ぶるじよあ,ぶ,あ,0,high,gai1
ちかめ,ち,め,0,high,ichi1
きようりゆう,き,う,0,high,news1|nf08
るぽるたあじゆ,る,ゆ,0,high,gai1
ぱとりおていずむ,ぱ,む,0,high,gai1
たずさえる,た,る,0,high,ichi1|news2|nf36
ゆいいつ,ゆ,つ,0,high,ichi1|news1|nf03
