reading,start_char,end_char,priority_rank,priority_label,priority_tags
しんじん,し,ん,0,high,ichi1|news1|nf02|nf10
ぶれつど,ぶ,ど,0,high,gai1
しちせき,し,き,0,high,ichi1|news1|nf22
りようば,り,ば,0,high,news1|nf22
つばくろ,つ,ろ,0,high,ichi1|news1|nf21
ちかめ,ち,め,0,high,ichi1
こしらえる,こ,る,0,high,ichi1
しやがい,し,い,0,high,news1|nf16
せいさく,せ,く,0,high,ichi1|news1|nf01|nf03|nf04
ぎひ,ぎ,ひ,0,high,news1|nf09
かもつ,か,つ,0,high,ichi1|news1|nf06
おじようさん,お,ん,0,high,ichi1|news1|nf21
にん,に,ん,0,high,ichi1|news1|nf04|nf14
まねじめんと,ま,と,0,high,gai1
かぶしきがいしや,か,や,0,high,news1|nf09
てすと,て,と,0,high,gai1|ichi1
しめつけ,し,け,0,high,news1|nf20
ほんき,ほ,き,0,high,ichi1|news1|nf09
いくつ,い,つ,0,high,ichi1|news1|nf16
かんか,か,か,0,high,ichi1|news1|nf23
みなさん,み,ん,0,high,ichi1|news1|nf06
かんじゆせい,か,い,0,high,ichi1|news1|nf21
へとへと,へ,と,0,high,ichi1
わけではない,わ,い,0,high,spec1
たまたま,た,ま,0,high,ichi1
ふひつよう,ふ,う,0,high,ichi1|news1|nf15
らんよう,ら,う,0,high,ichi1|news1|nf11
おんりい,お,い,0,high,gai1
たずさえる,た,る,0,high,ichi1|news2|nf36
ふあんど,ふ,ど,0,high,gai1
さかて,さ,て,0,high,news1|nf19
きようりゆう,き,う,0,high,news1|nf08
どうびよう,ど,う,0,high,news1|nf24
ほくおう,ほ,う,0,high,news1|nf11
いちにん,い,ん,0,high,ichi1|news1|nf02|nf13|nf16|spec1
じゆんばん,じ,ん,0,high,ichi1|news1|nf11
じゆみよう,じ,う,0,high,ichi1|news1|nf09
よみうり,よ,り,0,high,news1|nf10
わざと,わ,と,0,high,ichi1
らい,ら,い,0,high,ichi1|news1|nf05
ろうふうふ,ろ,ふ,0,high,news1|nf23
いやがる,い,る,0,high,ichi1|news2|nf42
りよかん,り,ん,0,high,ichi1|news1|nf09
うん,う,ん,0,high,ichi1|news1|nf09|spec1
たちぎえ,た,え,0,high,news1|nf24
けいりよう,け,う,0,high,news1|nf11|nf21
かいりよう,か,う,0,high,ichi1|news1|nf08
くろおずあつぷ,く,ぷ,0,high,gai1
じゆんど,じ,ど,0,high,news1|nf24
わびる,わ,る,0,high,ichi1
おもちや,お,や,0,high,ichi1|news1|nf22
もちぬし,も,し,0,high,ichi1|news1|nf11
あれだけ,あ,け,0,high,spec1
かんだい,か,い,0,high,ichi1|news1|nf22
かない,か,い,0,high,ichi1|news1|nf20
やどや,や,や,0,high,ichi1|news2|nf42
らいせんす,ら,す,0,high,gai1
こめでいい,こ,い,0,high,gai1
おしいる,お,る,0,high,news1|nf16
かんじ,か,じ,0,high,ichi1|news1|nf01|nf02|nf07|nf22
きのむくままに,き,に,0,high,spec1
はげむ,は,む,0,high,ichi1|news2|nf32
ごぞんじ,ご,じ,0,high,ichi1|news1|nf13|spec1
せろはんてえぷ,せ,ぷ,0,high,gai1
てちよう,て,う,0,high,ichi1|news1|nf09
だいたい,だ,い,0,high,ichi1|news1|nf08|nf10|nf13
どらごん,ど,ん,0,high,gai1
へいめん,へ,ん,0,high,ichi1|news1|nf15
ぐんだん,ぐ,ん,0,high,news1|nf17
そしきてき,そ,き,0,high,news1|nf11
かくしや,か,や,0,high,ichi1|news2|nf33
しようめい,し,い,0,high,ichi1|news1|nf06|nf08
きやすと,き,と,0,high,gai1
おしえ,お,え,0,high,ichi1|news1|nf12
ちほうこうきようだんたい,ち,い,0,high,news1|nf15
いんど,い,ど,0,high,spec1
だんす,だ,す,0,high,gai1|ichi1
とおたる,と,る,0,high,gai1
かかと,か,と,0,high,ichi1
めいぶんか,め,か,0,high,news1|nf21
ちよく,ち,く,0,high,ichi1|news2|nf36|spec1
ぱつきんぐ,ぱ,ぐ,0,high,gai1
さんなん,さ,ん,0,high,news1|nf12
ろおすと,ろ,と,0,high,gai1
ちやいむ,ち,む,0,high,gai1
るうぶる,る,る,0,high,gai1
なわ,な,わ,0,high,ichi1|news1|nf21
ようえき,よ,き,0,high,news1|nf23
とうと,と,と,0,high,news1|nf21
むじ,む,じ,0,high,ichi1|news2|nf28
くらつかあ,く,あ,0,high,gai1
あらあらしい,あ,い,0,high,ichi1|news2|nf43
かなえる,か,る,0,high,ichi1
がんめん,が,ん,0,high,news1|nf19
じつそう,じ,う,0,high,news1|nf22
うごかす,う,す,0,high,ichi1|news1|nf18
さいあい,さ,い,0,high,news2|nf31|spec1
おも,お,も,0,high,ichi1
こんぴゆうたあ,こ,あ,0,high,gai1|ichi1
につかあず,に,ず,0,high,gai1
じようえん,じ,ん,0,high,ichi1|news1|nf07
こういしよう,こ,う,0,high,news1|nf08
さて,さ,て,0,high,ichi1
よか,よ,か,0,high,ichi1|news1|nf10
ふなおさ,ふ,さ,0,high,ichi1|news1|nf08
おくら,お,ら,0,high,gai1
みちがえる,み,る,0,high,ichi1|news2|nf26
たいしようりようほう,た,う,0,high,news1|nf24
ないといけません,な,ん,0,high,spec1
むれ,む,れ,0,high,ichi1|news1|nf11
うんどうかい,う,い,0,high,ichi1|news1|nf16
はくば,は,ば,0,high,news1|nf16
かつこ,か,こ,0,high,ichi1|news1|nf04|nf17
あまえる,あ,る,0,high,ichi1|news2|nf37
かとりつく,か,く,0,high,gai1|ichi1
ふくへい,ふ,い,0,high,news1|nf23
はろういん,は,ん,0,high,spec1
てつどう,て,う,0,high,ichi1|news1|nf03
ひかり,ひ,り,0,high,ichi1|news1|nf01
みがわり,み,り,0,high,news1|nf23
ふくしよう,ふ,う,0,high,news1|nf11
うち,う,ち,0,high,ichi1|news1|nf08
てにす,て,す,0,high,gai1|ichi1
かんずる,か,る,0,high,ichi1|news2|nf27
ぶるじよあ,ぶ,あ,0,high,gai1
けいかん,け,ん,0,high,ichi1|news1|nf05|nf10
ていじ,て,じ,0,high,news1|nf10|nf15
まだ,ま,だ,0,high,ichi1
せんけつ,せ,つ,0,high,ichi1|news1|nf13
そうらん,そ,ん,0,high,news1|nf16
ふりいらんす,ふ,す,0,high,gai1
ぼうぶら,ぼ,ら,0,high,ichi1
ふなぬし,ふ,し,0,high,news1|nf24
たいかん,た,ん,0,high,news1|nf19
ちかずき,ち,き,0,high,news1|nf15
さんじ,さ,じ,0,high,news1|nf05|nf13|nf16|nf22|nf23
こがらし,こ,し,0,high,ichi1|news2|nf37
じつしつてき,じ,き,0,high,news1|nf04
ぷらもでる,ぷ,る,0,high,gai1
さんざん,さ,ん,0,high,ichi1|news2|nf30
おんなのこ,お,こ,0,high,ichi1|news1|nf06
ちきゆう,ち,う,0,high,ichi1|news1|nf01
ふおと,ふ,と,0,high,gai1
きよくち,き,ち,0,high,news1|nf19
めんたる,め,る,0,high,gai1
しがいせん,し,ん,0,high,news1|nf12
こおちんぐ,こ,ぐ,0,high,spec1
むしや,む,や,0,high,news1|nf21
ないと,な,と,0,high,gai1
のびる,の,る,0,high,ichi1|news2|nf26
ばんぐみ,ば,み,0,high,ichi1|news1|nf01
しやあぷぺんしる,し,る,0,high,gai1|ichi1
きやすたあ,き,あ,0,high,gai1
もけい,も,い,0,high,ichi1|news1|nf11
きよしゆつ,き,つ,0,high,news1|nf07
やむをえない,や,い,0,high,ichi2|spec1
りとるろつく,り,く,0,high,gai1
のろま,の,ま,0,high,ichi1
ようにん,よ,ん,0,high,news1|nf06
そうひよう,そ,う,0,high,news1|nf10
まちがい,ま,い,0,high,ichi1|news1|nf07
ばれえぼおる,ば,る,0,high,gai1|ichi1
はんとし,は,し,0,high,ichi1|news1|nf04
ろうにやく,ろ,く,0,high,ichi1|news2|nf27|spec2
かおをつぶす,か,す,0,high,spec1
めでいあ,め,あ,0,high,gai1|ichi1
あいず,あ,ず,0,high,ichi1|news1|nf16
ほんじや,ほ,や,0,high,ichi1|news1|nf01
いしがみ,い,み,0,high,news1|nf14
ごりようしようください,ご,い,0,high,spec1
こんとら,こ,ら,0,high,gai1
ごうりてき,ご,き,0,high,ichi1|news1|nf10
ひようする,ひ,る,0,high,news1|nf21
しはん,し,ん,0,high,ichi1|news1|nf11|nf22
めどれえ,め,え,0,high,gai1
さいげつ,さ,つ,0,high,ichi1|news1|nf13
うきよえ,う,え,0,high,news1|nf16
しよちよう,し,う,0,high,news1|nf03|nf19
ほしゆう,ほ,う,0,high,news1|nf13
じゆんすい,じ,い,0,high,ichi1|news1|nf09
すぐれる,す,る,0,high,ichi1
だいこ,だ,こ,0,high,ichi1|news1|nf21
すぱいく,す,く,0,high,gai1
あめえば,あ,ば,0,high,gai1
くらい,く,い,0,high,ichi1|news2|nf42|spec1
すなわち,す,ち,0,high,ichi1|news2|nf43
おくらす,お,す,0,high,ichi1
おりたたみ,お,み,0,high,ichi1|spec1
げひん,げ,ん,0,high,ichi1|news2|nf33
しんから,し,ら,0,high,news1|nf08|spec1
しんげき,し,き,0,high,news1|nf15
じつこう,じ,う,0,high,ichi1|news1|nf03|nf08
しびあ,し,あ,0,high,gai1
せつ,せ,つ,0,high,ichi1|news1|nf06
