reading,start_char,end_char,priority_rank,priority_label,priority_tags
ほそう,ほ,う,0,high,ichi1|news1|nf21
ほうむる,ほ,る,0,high,ichi1|news2|nf26
ながらく,な,く,0,high,ichi1|news2|nf31
こうご,こ,ご,0,high,ichi1|news1|news2|nf14|nf28
ぞうしよ,ぞ,よ,0,high,news1|nf17
そしつ,そ,つ,0,high,ichi1|news1|nf16
いろは,い,は,0,high,ichi1
こうらくち,こ,ち,0,high,news1|nf24
おもる,お,る,0,high,news1|nf17
れいだんぼう,れ,う,0,high,news1|nf20
にせ,に,せ,0,high,ichi1|news1|nf12
たちよる,た,る,0,high,ichi1|news1|nf23
きよ,き,よ,0,high,news1|nf21
とり,と,り,0,high,ichi1|news1|news2|nf04|nf14|nf32|spec1
きいる,き,る,0,high,gai1
じゆうきゆう,じ,う,0,high,news1|nf01
ぺるう,ぺ,う,0,high,gai1
しおれる,し,る,0,high,ichi1
あさがお,あ,お,0,high,ichi1|news2|nf26
がらす,が,す,0,high,gai1|ichi1
ものすつごい,も,い,0,high,ichi1
れつすん,れ,ん,0,high,gai1
ちりじようほうしすてむ,ち,む,0,high,spec1
しびつく,し,く,0,high,gai1
すいか,す,か,0,high,ichi1|spec1
ながれこむ,な,む,0,high,news1|nf24
ねぼう,ね,う,0,high,ichi1
めんてなんす,め,す,0,high,gai1
かんごく,か,く,0,high,news1|nf17
だんりよく,だ,く,0,high,news1|nf10
ぼらんていあ,ぼ,あ,0,high,gai1
もくと,も,と,0,high,ichi1
しようがく,し,く,0,high,news1|nf05|nf16|nf17|nf23
かみがた,か,た,0,high,news1|nf21|spec1
いつてきます,い,す,0,high,spec1
しゆつそう,し,う,0,high,news1|nf18
うらぎりもの,う,の,0,high,news1|nf24
あつためる,あ,る,0,high,ichi1
しやがい,し,い,0,high,news1|nf16
こがいしや,こ,や,0,high,news1|nf04
かんぱ,か,ぱ,0,high,gai1|ichi1|news2|nf30
かじよう,か,う,0,high,ichi1|news1|nf08
すうつけえす,す,す,0,high,gai1
ていきよきん,て,ん,0,high,news1|nf10
いつさい,い,い,0,high,ichi1|news1|nf04
ぎけつ,ぎ,つ,0,high,ichi1|news1|nf09
ふくめる,ふ,る,0,high,ichi1
ぜんしや,ぜ,や,0,high,ichi1|news1|nf13
しんくたんく,し,く,0,high,gai1
ひろさ,ひ,さ,0,high,ichi1|news1|nf08
にたいする,に,る,0,high,spec1
もつて,も,て,0,high,ichi1
こよう,こ,う,0,high,ichi1|news1|nf02
りんせつ,り,つ,0,high,news1|nf12
なく,な,く,0,high,ichi1
さとう,さ,う,0,high,ichi1|news1|nf08
まぎらわしい,ま,い,0,high,ichi1|news2|nf44
ひようめい,ひ,い,0,high,news1|nf03
しつぱいだん,し,ん,0,high,spec1
はげみ,は,み,0,high,news1|nf15
でつき,で,き,0,high,gai1
やんぐ,や,ぐ,0,high,gai1
としつき,と,き,0,high,ichi1|news1|nf17
わあくすてえしよん,わ,ん,0,high,gai1
ことごとく,こ,く,0,high,ichi1
しゆだん,し,ん,0,high,ichi1|news1|nf03
りよかくき,り,き,0,high,ichi1|news1|nf13
せいねん,せ,ん,0,high,ichi1|news1|nf03|nf18
すえひろ,す,ろ,0,high,news1|nf22
