reading,start_char,end_char,priority_rank,priority_label,priority_tags
おおあきない,お,い,0,high,news1|nf16
はつなつ,は,つ,0,high,ichi1|news1|nf15
ながさき,な,き,0,high,spec1
しくらめん,し,ん,0,high,gai1
てんきん,て,ん,0,high,ichi1|news1|nf11
ほうだい,ほ,い,0,high,ichi1|news1|nf16
めいげつ,め,つ,0,high,ichi1|news2|nf42|nf45
げつめん,げ,ん,0,high,news1|nf22
ほんしよく,ほ,く,0,high,news1|nf22
いんせんていぶ,い,ぶ,0,high,gai1
いんすたんと,い,と,0,high,gai1|ichi1
とうりやく,と,く,0,high,news1|nf17
かこい,か,い,0,high,ichi1|news1|nf22
すいへん,す,ん,0,high,news1|nf20
じつてい,じ,い,0,high,news1|nf16
そんな,そ,な,0,high,ichi1
りかい,り,い,0,high,ichi1|news1|nf02
こうりつ,こ,つ,0,high,ichi1|news1|nf04|nf05|nf15
かとれや,か,や,0,high,gai1
ぱある,ぱ,る,0,high,gai1
