reading,start_char,end_char,priority_rank,priority_label,priority_tags
とお,と,お,0,high,ichi1|news1|nf01
かんみん,か,ん,0,high,news1|nf10
おおぶね,お,ね,0,high,news1|nf18
いえろお,い,お,0,high,gai1
なちゆらりすと,な,と,0,high,gai1
かつぎ,か,ぎ,0,high,news1|nf23
さいねんしよう,さ,う,0,high,news1|nf14
こうしゆ,こ,ゆ,0,high,news1|nf10|nf21
せつぱん,せ,ん,0,high,news1|nf23
おどりこ,お,こ,0,high,news1|nf24
なんもん,な,ん,0,high,ichi1|news1|nf09
てれつくす,て,す,0,high,gai1
すけつち,す,ち,0,high,gai1
めんたるへるす,め,す,0,high,gai1
しやかいふくし,し,し,0,high,news1|nf07
しぜんこうえん,し,ん,0,high,spec1
みめい,み,い,0,high,ichi1|news1|nf03
まさに,ま,に,0,high,ichi1|news2|nf45
じゆんじ,じ,じ,0,high,news1|nf08
ふらい,ふ,い,0,high,gai1
せと,せ,と,0,high,news1|nf16
こくはく,こ,く,0,high,ichi1|news1|nf19
しようめん,し,ん,0,high,ichi1|news1|nf04
そこいれ,そ,れ,0,high,news1|nf13
がくと,が,と,0,high,news1|nf16
ぞんじる,ぞ,る,0,high,ichi1|news2|nf29
すふいんくす,す,す,0,high,gai1
じようしきてき,じ,き,0,high,news1|nf15
けんじせい,け,い,0,high,news1|nf18
いちぐん,い,ん,0,high,news1|nf11
