reading,start_char,end_char,priority_rank,priority_label,priority_tags
だんす,だ,す,0,high,gai1|ichi1
こんか,こ,か,0,high,news1|nf07
おも,お,も,0,high,ichi1
あめえば,あ,ば,0,high,gai1
めんたる,め,る,0,high,gai1
しちせき,し,き,0,high,ichi1|news1|nf22
ふあんど,ふ,ど,0,high,gai1
とち,と,ち,0,high,ichi1|news1|nf01
おおとくちゆうる,お,る,0,high,gai1
かわいいい,か,い,0,high,ichi1|news2|nf32
ああいう,あ,う,0,high,spec1
みがわり,み,り,0,high,news1|nf23
むしや,む,や,0,high,news1|nf21
むじ,む,じ,0,high,ichi1|news2|nf28
ちきゆう,ち,う,0,high,ichi1|news1|nf01
ないと,な,と,0,high,gai1
こうそくどうろ,こ,ろ,0,high,ichi1|news1|nf06
きやすと,き,と,0,high,gai1
しがいせん,し,ん,0,high,news1|nf12
らいせんす,ら,す,0,high,gai1
めいめい,め,い,0,high,ichi1|news1|nf17
もけい,も,い,0,high,ichi1|news1|nf11
おくら,お,ら,0,high,gai1
じつこう,じ,う,0,high,ichi1|news1|nf03|nf08
こういしよう,こ,う,0,high,news1|nf08
じゆんさ,じ,さ,0,high,ichi1|news1|nf09
いのち,い,ち,0,high,ichi1|news1|nf04
このあいだ,こ,だ,0,high,ichi1
のろま,の,ま,0,high,ichi1
こめでいい,こ,い,0,high,gai1
こおちんぐ,こ,ぐ,0,high,spec1
かとりつく,か,く,0,high,gai1|ichi1
がんめん,が,ん,0,high,news1|nf19
ろうふうふ,ろ,ふ,0,high,news1|nf23
けいかん,け,ん,0,high,ichi1|news1|nf05|nf10
むれ,む,れ,0,high,ichi1|news1|nf11
にん,に,ん,0,high,ichi1|news1|nf04|nf14
ほんじや,ほ,や,0,high,ichi1|news1|nf01
ぱつきんぐ,ぱ,ぐ,0,high,gai1
ひかり,ひ,り,0,high,ichi1|news1|nf01
こしらえる,こ,る,0,high,ichi1
まちがい,ま,い,0,high,ichi1|news1|nf07
ぷらもでる,ぷ,る,0,high,gai1
すとりつぷ,す,ぷ,0,high,gai1
はんとし,は,し,0,high,ichi1|news1|nf04
かおをつぶす,か,す,0,high,spec1
そうらん,そ,ん,0,high,news1|nf16
りよかん,り,ん,0,high,ichi1|news1|nf09
ちたん,ち,ん,0,high,gai1
らんよう,ら,う,0,high,ichi1|news1|nf11
きようりゆう,き,う,0,high,news1|nf08
ふりいらんす,ふ,す,0,high,gai1
かくしや,か,や,0,high,ichi1|news2|nf33
ますめでいあ,ま,あ,0,high,gai1
ぶれつど,ぶ,ど,0,high,gai1
てにす,て,す,0,high,gai1|ichi1
ぱるちざん,ぱ,ん,0,high,gai1
おんりい,お,い,0,high,gai1
よか,よ,か,0,high,ichi1|news1|nf10
いあわせる,い,る,0,high,news1|nf22
ぱとりおていずむ,ぱ,む,0,high,gai1
えでいしよん,え,ん,0,high,gai1
かんじゆせい,か,い,0,high,ichi1|news1|nf21
てちよう,て,う,0,high,ichi1|news1|nf09
どらごん,ど,ん,0,high,gai1
うねり,う,り,0,high,ichi1
きゆうきよく,き,く,0,high,ichi1|news1|nf12
ろおすと,ろ,と,0,high,gai1
ふなぬし,ふ,し,0,high,news1|nf24
しんじん,し,ん,0,high,ichi1|news1|nf02|nf10
へんか,へ,か,0,high,ichi1|news1|nf01
はんじよう,は,う,0,high,ichi1|news2|nf27
おだいじに,お,に,0,high,spec1
じゆみよう,じ,う,0,high,ichi1|news1|nf09
くろおずあつぷ,く,ぷ,0,high,gai1
さいえん,さ,ん,0,high,news1|nf20|nf23
さつかあ,さ,あ,0,high,gai1|ichi1
ひらける,ひ,る,0,high,ichi1
ばんぐみ,ば,み,0,high,ichi1|news1|nf01
あまえる,あ,る,0,high,ichi1|news2|nf37
つかまる,つ,る,0,high,ichi1|news2|nf44
じつそう,じ,う,0,high,news1|nf22
あかるい,あ,い,0,high,ichi1|news1|nf09
りようば,り,ば,0,high,news1|nf22
とおたる,と,る,0,high,gai1
すぱいく,す,く,0,high,gai1
しびあ,し,あ,0,high,gai1
しやがい,し,い,0,high,news1|nf16
あらあらしい,あ,い,0,high,ichi1|news2|nf43
やさい,や,い,0,high,ichi1|news1|nf03
だいこ,だ,こ,0,high,ichi1|news1|nf21
たまたま,た,ま,0,high,ichi1
ごうりてき,ご,き,0,high,ichi1|news1|nf10
みなさん,み,ん,0,high,ichi1|news1|nf06
うけざら,う,ら,0,high,news1|nf10
くらい,く,い,0,high,ichi1|news2|nf42|spec1
しやてい,し,い,0,high,news1|nf12
さかて,さ,て,0,high,news1|nf19
くさ,く,さ,0,high,ichi1|news1|nf06
よういく,よ,く,0,high,news1|nf18
ふひつよう,ふ,う,0,high,ichi1|news1|nf15
あいて,あ,て,0,high,ichi1|news1|nf01
あいず,あ,ず,0,high,ichi1|news1|nf16
おじようさん,お,ん,0,high,ichi1|news1|nf21
かぶしきがいしや,か,や,0,high,news1|nf09
あれだけ,あ,け,0,high,spec1
じゆんばん,じ,ん,0,high,ichi1|news1|nf11
しようめい,し,い,0,high,ichi1|news1|nf06|nf08
ちかずき,ち,き,0,high,news1|nf15
たすける,た,る,0,high,ichi1|news1|nf20
うち,う,ち,0,high,ichi1|news1|nf08
かきこみ,か,み,0,high,news1|nf23
ふんしや,ふ,や,0,high,news1|nf23
しめつけ,し,け,0,high,news1|nf20
さんじ,さ,じ,0,high,news1|nf05|nf13|nf16|nf22|nf23
かない,か,い,0,high,ichi1|news1|nf20
へろいん,へ,ん,0,high,gai1
ろうにやく,ろ,く,0,high,ichi1|news2|nf27|spec2
そうひよう,そ,う,0,high,news1|nf10
ひがい,ひ,い,0,high,ichi1|news1|nf02
ともなう,と,う,0,high,ichi1|news2|nf41
てもと,て,と,0,high,ichi1|news1|nf10
やどや,や,や,0,high,ichi1|news2|nf42
どうもありがとう,ど,う,0,high,ichi1
てつどう,て,う,0,high,ichi1|news1|nf03
につかあず,に,ず,0,high,gai1
やむをえない,や,い,0,high,ichi2|spec1
じゆうたん,じ,ん,0,high,ichi1
さいそく,さ,く,0,high,ichi1|news2|nf33
あお,あ,お,0,high,ichi1|news1|nf03
たずさえる,た,る,0,high,ichi1|news2|nf36
かかと,か,と,0,high,ichi1
ようしゆ,よ,ゆ,0,high,ichi1|news1|nf22
みちがえる,み,る,0,high,ichi1|news2|nf26
ふくへい,ふ,い,0,high,news1|nf23
せつきよくてき,せ,き,0,high,ichi1|news1|nf01
いけ,い,け,0,high,ichi1|news1|nf05
いくつ,い,つ,0,high,ichi1|news1|nf16
のびる,の,る,0,high,ichi1|news2|nf26
めんせつ,め,つ,0,high,ichi1|news1|nf07
かんか,か,か,0,high,ichi1|news1|nf23
きよくち,き,ち,0,high,news1|nf19
つばくろ,つ,ろ,0,high,ichi1|news1|nf21
しやあぷぺんしる,し,る,0,high,gai1|ichi1
どのくらい,ど,い,0,high,ichi1|spec1
わけではない,わ,い,0,high,spec1
こんとら,こ,ら,0,high,gai1
りようふう,り,う,0,high,ichi1|news2|nf28
おもちや,お,や,0,high,ichi1|news1|nf22
もちぬし,も,し,0,high,ichi1|news1|nf11
こんぴゆうたあ,こ,あ,0,high,gai1|ichi1
しはん,し,ん,0,high,ichi1|news1|nf11|nf22
さんるいしゆ,さ,ゆ,0,high,news1|nf21
おんなのこ,お,こ,0,high,ichi1|news1|nf06
いしがみ,い,み,0,high,news1|nf14
きまえ,き,え,0,high,ichi1|news2|nf36
ひさしい,ひ,い,0,high,ichi1|news2|nf32
すなわち,す,ち,0,high,ichi1|news2|nf43
ふあんくらぶ,ふ,ぶ,0,high,gai1
わびる,わ,る,0,high,ichi1
きよしゆつ,き,つ,0,high,news1|nf07
みあたる,み,る,0,high,news1|nf13
うんどうかい,う,い,0,high,ichi1|news1|nf16
ちやいむ,ち,む,0,high,gai1
とうと,と,と,0,high,news1|nf21
わざと,わ,と,0,high,ichi1
げんせい,げ,い,0,high,news1|nf19
おしえ,お,え,0,high,ichi1|news1|nf12
るぽるたあじゆ,る,ゆ,0,high,gai1
しんから,し,ら,0,high,news1|nf08|spec1
うん,う,ん,0,high,ichi1|news1|nf09|spec1
たいつ,た,つ,0,high,gai1
げひん,げ,ん,0,high,ichi1|news2|nf33
うちあわせる,う,る,0,high,ichi1
しらずしらず,し,ず,0,high,ichi1
じようえん,じ,ん,0,high,ichi1|news1|nf07
るうぶる,る,る,0,high,gai1
かんさやく,か,く,0,high,news1|nf09
いんど,い,ど,0,high,spec1
はげむ,は,む,0,high,ichi1|news2|nf32
かんじ,か,じ,0,high,ichi1|news1|nf01|nf02|nf07|nf22
ようにん,よ,ん,0,high,news1|nf06
でんしめえる,で,る,0,high,spec1
まんとる,ま,る,0,high,gai1
ぶんきよう,ぶ,う,0,high,news1|nf17
ゆいいつ,ゆ,つ,0,high,ichi1|news1|nf03
ひようする,ひ,る,0,high,news1|nf21
さいあい,さ,い,0,high,news2|nf31|spec1
めでいあ,め,あ,0,high,gai1|ichi1
せいさく,せ,く,0,high,ichi1|news1|nf01|nf03|nf04
たいがん,た,ん,0,high,news1|nf13
きのむくままに,き,に,0,high,spec1
おりたたみ,お,み,0,high,ichi1|spec1
せつ,せ,つ,0,high,ichi1|news1|nf06
じつしつてき,じ,き,0,high,news1|nf04
にくい,に,い,0,high,ichi1|news2|nf28
きやすたあ,き,あ,0,high,gai1
じゆれい,じ,い,0,high,news1|nf20
ほんき,ほ,き,0,high,ichi1|news1|nf09
ようえき,よ,き,0,high,news1|nf23
なわ,な,わ,0,high,ichi1|news1|nf21
ちほうこうきようだんたい,ち,い,0,high,news1|nf15
しよほ,し,ほ,0,high,ichi1|news1|nf22
かつこ,か,こ,0,high,ichi1|news1|nf04|nf17
ていじ,て,じ,0,high,news1|nf10|nf15
きねんひ,き,ひ,0,high,news1|nf15
ぎむ,ぎ,む,0,high,ichi1|news1|nf03
とがる,と,る,0,high,ichi1
せいえい,せ,い,0,high,news1|nf21
ふなおさ,ふ,さ,0,high,ichi1|news1|nf08
ぎひ,ぎ,ひ,0,high,news1|nf09
けんしゆう,け,う,0,high,news1|nf03
さんざん,さ,ん,0,high,ichi1|news2|nf30
ちかめ,ち,め,0,high,ichi1
しよちよう,し,う,0,high,news1|nf03|nf19
さいげつ,さ,つ,0,high,ichi1|news1|nf13
のこらず,の,ず,0,high,ichi1|news1|nf18
ねぼう,ね,う,0,high,ichi1
たいかん,た,ん,0,high,news1|nf19
よみうり,よ,り,0,high,news1|nf10
りとるろつく,り,く,0,high,gai1
かんずる,か,る,0,high,ichi1|news2|nf27
ざんびあ,ざ,あ,0,high,gai1
はくば,は,ば,0,high,news1|nf16
さて,さ,て,0,high,ichi1
かもつ,か,つ,0,high,ichi1|news1|nf06
にがす,に,す,0,high,ichi1|news2|nf33
かいりよう,か,う,0,high,ichi1|news1|nf08
ずし,ず,し,0,high,ichi1
らい,ら,い,0,high,ichi1|news1|nf05
かくめい,か,い,0,high,ichi1|news1|nf02
ぶるじよあ,ぶ,あ,0,high,gai1
だいにん,だ,ん,0,high,news1|nf13
けいりよう,け,う,0,high,news1|nf11|nf21
ごぞんじ,ご,じ,0,high,ichi1|news1|nf13|spec1
へとへと,へ,と,0,high,ichi1
ばれえぼおる,ば,る,0,high,gai1|ichi1
かがいしや,か,や,0,high,ichi1|news1|nf14
れんせん,れ,ん,0,high,news1|nf12
うきよえ,う,え,0,high,news1|nf16
めいぶんか,め,か,0,high,news1|nf21
わりびきさい,わ,い,0,high,news1|nf13
じゆんど,じ,ど,0,high,news1|nf24
ないといけません,な,ん,0,high,spec1
いやがる,い,る,0,high,ichi1|news2|nf42
しずく,し,く,0,high,ichi1|news2|nf41
さんなん,さ,ん,0,high,news1|nf12
ふつご,ふ,ご,0,high,news1|nf16
おしいる,お,る,0,high,news1|nf16
ぐんだん,ぐ,ん,0,high,news1|nf17
しんげき,し,き,0,high,news1|nf15
きゆうじん,き,ん,0,high,ichi1|news1|nf08
たいしようりようほう,た,う,0,high,news1|nf24
すりつぷ,す,ぷ,0,high,gai1|ichi1
はろういん,は,ん,0,high,spec1
すぐれる,す,る,0,high,ichi1
どうびよう,ど,う,0,high,news1|nf24
くらつかあ,く,あ,0,high,gai1
ほくおう,ほ,う,0,high,news1|nf11
げつさん,げ,ん,0,high,news1|nf18
まだ,ま,だ,0,high,ichi1
なにびと,な,と,0,high,news1|nf07
ほしゆう,ほ,う,0,high,news1|nf13
そしきてき,そ,き,0,high,news1|nf11
いちにん,い,ん,0,high,ichi1|news1|nf02|nf13|nf16|spec1
かんだい,か,い,0,high,ichi1|news1|nf22
みんしゆく,み,く,0,high,news1|nf20
のうりよく,の,く,0,high,ichi1|news1|nf02
こがらし,こ,し,0,high,ichi1|news2|nf37
たちぎえ,た,え,0,high,news1|nf24
そくじつ,そ,つ,0,high,news1|nf08
めどれえ,め,え,0,high,gai1
ぼうぶら,ぼ,ら,0,high,ichi1
うごかす,う,す,0,high,ichi1|news1|nf18
かなえる,か,る,0,high,ichi1
だいたい,だ,い,0,high,ichi1|news1|nf08|nf10|nf13
ぎよそん,ぎ,ん,0,high,ichi1|news1|nf21
あらぶ,あ,ぶ,0,high,gai1
ふおと,ふ,と,0,high,gai1
ひつどく,ひ,く,0,high,ichi1
けんがい,け,い,0,high,news1|nf19
ふくしよう,ふ,う,0,high,news1|nf11
