reading,start_char,end_char,priority_rank,priority_label,priority_tags
ゔあんぱいあ,ゔ,あ,0,high,gai1
ことにする,こ,る,0,high,spec1
こうしゆ,こ,ゆ,0,high,news1|nf10|nf21
ほそぼそ,ほ,そ,0,high,news1|nf22
ふらい,ふ,い,0,high,gai1
みめい,み,い,0,high,ichi1|news1|nf03
えあ,え,あ,0,high,gai1
いちぐん,い,ん,0,high,news1|nf11
じゆんじ,じ,じ,0,high,news1|nf08
てれつくす,て,す,0,high,gai1
しようこ,し,こ,0,high,ichi1|news1|nf04
よしん,よ,ん,0,high,news1|nf20
ちよくげき,ち,き,0,high,ichi1|news1|nf15
そこいれ,そ,れ,0,high,news1|nf13
しようめん,し,ん,0,high,ichi1|news1|nf04
ほんかく,ほ,く,0,high,news1|nf03
とお,と,お,0,high,ichi1|news1|nf01
ろじあな,ろ,な,0,high,gai1
びす,び,す,0,high,gai1
かたわら,か,ら,0,high,news1|nf14
たいしよ,た,よ,0,high,ichi1|news1|nf10
いえろお,い,お,0,high,gai1
まさに,ま,に,0,high,ichi1|news2|nf45
けんじせい,け,い,0,high,news1|nf18
めんたるへるす,め,す,0,high,gai1
かじゆ,か,ゆ,0,high,news1|nf23
さかのぼる,さ,る,0,high,ichi1
かんみん,か,ん,0,high,news1|nf10
しやかいふくし,し,し,0,high,news1|nf07
おおぶね,お,ね,0,high,news1|nf18
かがく,か,く,0,high,ichi1|news1|nf02|nf04
ねえみんぐ,ね,ぐ,0,high,gai1
あすりいと,あ,と,0,high,gai1
なちゆらりすと,な,と,0,high,gai1
どち,ど,ち,0,high,ichi1|news1|nf01
ずし,ず,し,0,high,ichi1
はいぱあ,は,あ,0,high,gai1
おどりこ,お,こ,0,high,news1|nf24
ぐらふいつくす,ぐ,す,0,high,gai1
ばつく,ば,く,0,high,gai1|ichi1
めつきり,め,り,0,high,ichi1
せんしゆう,せ,う,0,high,ichi1|news1|nf05|nf14
じけん,じ,ん,0,high,ichi1|news1|nf01
はつぽうすちろおる,は,る,0,high,news1|nf20
さわる,さ,る,0,high,ichi1|news2|nf36
せつぱん,せ,ん,0,high,news1|nf23
そうすう,そ,う,0,high,ichi1|news1|nf06
ずいじ,ず,じ,0,high,news1|nf14
じゆりつ,じ,つ,0,high,news1|nf04
しんりん,し,ん,0,high,ichi1|news1|nf04
ふかさ,ふ,さ,0,high,ichi1
ちやんす,ち,す,0,high,gai1|ichi1
げんまい,げ,い,0,high,news1|nf19
しぜんこうえん,し,ん,0,high,spec1
さきいき,さ,き,0,high,news1|nf08
うめ,う,め,0,high,ichi1|news1|nf07
まがしら,ま,ら,0,high,news1|nf22
ねつ,ね,つ,0,high,ichi1|news1|nf05
みどるきゆう,み,う,0,high,spec1
すけつち,す,ち,0,high,gai1
こくはく,こ,く,0,high,ichi1|news1|nf19
すぱむ,す,む,0,high,spec1
そとがわ,そ,わ,0,high,ichi1|news1|nf11
せつがい,せ,い,0,high,news1|nf07
さいねんしよう,さ,う,0,high,news1|nf14
すふいんくす,す,す,0,high,gai1
おどす,お,す,0,high,ichi1|news1|nf21
かつぎ,か,ぎ,0,high,news1|nf23
なんもん,な,ん,0,high,ichi1|news1|nf09
ぞんじる,ぞ,る,0,high,ichi1|news2|nf29
がくと,が,と,0,high,news1|nf16
じようしきてき,じ,き,0,high,news1|nf15
ひさん,ひ,ん,0,high,ichi1|news1|nf10
せと,せ,と,0,high,news1|nf16
ふごうかく,ふ,く,0,high,ichi1|news1|nf15
