reading,start_char,end_char,priority_rank,priority_label,priority_tags
はんどうたい,は,い,0,high,ichi1|news1|nf04
がいこくご,が,ご,0,high,ichi1|news1|nf09
かいすい,か,い,0,high,ichi1|news1|nf10
なぜ,な,ぜ,0,high,ichi1
りべん,り,ん,0,high,news1|nf18
ぴけ,ぴ,け,0,high,gai1
あずかり,あ,り,0,high,news1|nf19
らくのう,ら,う,0,high,news1|nf14
どつち,ど,ち,0,high,ichi1
たまねぎ,た,ぎ,0,high,ichi1|spec2
ふおろお,ふ,お,0,high,gai1
さいくつ,さ,つ,0,high,news1|nf19
ぎゆうどん,ぎ,ん,0,high,spec1
いる,い,る,0,high,ichi1|news2|nf27|spec1
ずうむれんず,ず,ず,0,high,gai1
つまらない,つ,い,0,high,ichi1
ちやわん,ち,ん,0,high,ichi1|news1|nf21|spec1
あのね,あ,ね,0,high,ichi1
とうち,と,ち,0,high,ichi1|news1|nf04|nf06
かおす,か,す,0,high,gai1
なのり,な,り,0,high,news1|nf11
むすめむこ,む,こ,0,high,news1|nf20
しゆくしよう,し,う,0,high,ichi1|news1|nf06
しつれいしました,し,た,0,high,spec1
るう,る,う,0,high,gai1
はなす,は,す,0,high,ichi1|news1|news2|nf21|nf30|nf45
ふんとう,ふ,う,0,high,news1|nf22
たきぎ,た,ぎ,0,high,news1|nf21
しんたい,し,い,0,high,ichi1|news1|nf09|nf15
そうふ,そ,ふ,0,high,ichi1|news1|nf20
いんすぴれえしよん,い,ん,0,high,gai1
そこね,そ,ね,0,high,news1|nf24
おちいる,お,る,0,high,ichi1|news2|nf36
でべろつぱあ,で,あ,0,high,gai1
ていがく,て,く,0,high,ichi1|news1|news2|nf09|nf32
たいかく,た,く,0,high,ichi1|news1|nf16
すかいらいん,す,ん,0,high,gai1
ふせいみやく,ふ,く,0,high,news1|nf21
わあど,わ,ど,0,high,gai1
きよくち,き,ち,0,high,news1|nf19
わかもの,わ,の,0,high,ichi1|news1|nf02
てあらい,て,い,0,high,ichi1|news2|nf28
はしわたし,は,し,0,high,news1|nf16
ほつかい,ほ,い,0,high,news1|nf13
りくうど,り,ど,0,high,gai1
れすりんぐ,れ,ぐ,0,high,gai1
ばいたい,ば,い,0,high,ichi1|news1|nf15
いんちよう,い,う,0,high,news1|nf05
ぶつきらぼう,ぶ,う,0,high,ichi1
ちやりていい,ち,い,0,high,gai1
いにんぐ,い,ぐ,0,high,gai1
ちようか,ち,か,0,high,ichi1|news1|nf13
さしかかる,さ,る,0,high,ichi1|news2|nf39
うわき,う,き,0,high,ichi1|news1|nf24
ちんぎん,ち,ん,0,high,ichi1|news1|nf04
たんしん,た,ん,0,high,news1|nf07
れんとげん,れ,ん,0,high,gai1|ichi1
おそおい,お,い,0,high,ichi1|news1|nf18
じゆけい,じ,い,0,high,news1|nf18
こおくすくりゆう,こ,う,0,high,gai1
わく,わ,く,0,high,ichi1|news1|nf04
きゆうだん,き,ん,0,high,news1|nf04
けつせい,け,い,0,high,ichi1|news1|nf03
じよぎんぐ,じ,ぐ,0,high,gai1|ichi1
みぼうじん,み,ん,0,high,news1|nf22
もくたん,も,ん,0,high,news1|nf24
げんし,げ,し,0,high,ichi1|news1|nf13|nf18
しよざい,し,い,0,high,news1|nf10
しやこ,し,こ,0,high,ichi1|news1|nf12
わる,わ,る,0,high,ichi1|news2|nf26
たいへいよう,た,う,0,high,news1|nf02
くたばる,く,る,0,high,ichi1
いますぐ,い,ぐ,0,high,spec1
とつぷれす,と,す,0,high,gai1
りゆうけつ,り,つ,0,high,news1|nf09
へんしゆう,へ,う,0,high,ichi1|news1|nf02
だついじよ,だ,よ,0,high,ichi1
ひじように,ひ,に,0,high,ichi1
みなす,み,す,0,high,ichi1
たくち,た,ち,0,high,ichi1|news1|nf08
そうぎよう,そ,う,0,high,news1|nf07
がりばあ,が,あ,0,high,gai1
ようふう,よ,う,0,high,ichi1|news2|nf25
せくしい,せ,い,0,high,gai1
くいつく,く,く,0,high,gai1
ほりでい,ほ,い,0,high,gai1
しようきぼ,し,ぼ,0,high,news1|nf09
よも,よ,も,0,high,ichi1|news1|nf11
さつか,さ,か,0,high,ichi1|news1|nf02
ひやあせ,ひ,せ,0,high,ichi1|news2|nf26
