reading,start_char,end_char,priority_rank,priority_label,priority_tags
いつもどおり,い,り,0,high,spec1
らいしゆう,ら,う,0,high,ichi1|news1|nf06
ばあれる,ば,る,0,high,gai1
ようび,よ,び,0,high,ichi1|news1|nf04
ほけんじよ,ほ,よ,0,high,news1|nf12|spec1
ちようさ,ち,さ,0,high,ichi1|news1|nf01
ぷりんせす,ぷ,す,0,high,gai1
めるしい,め,い,0,high,gai1
せいきゆうけん,せ,ん,0,high,news1|nf12
せんこう,せ,う,0,high,ichi1|news1|nf03|nf05
けいこく,け,く,0,high,ichi1|news1|nf06|nf19
たみ,た,み,0,high,news1|nf01
せいがく,せ,く,0,high,news1|nf12
ぎけつ,ぎ,つ,0,high,ichi1|news1|nf09
ごういん,ご,ん,0,high,ichi1|news1|nf08
そくりよう,そ,う,0,high,ichi1|news1|nf15
きつい,き,い,0,high,ichi1
こおなりんぐ,こ,ぐ,0,high,gai1
すいりしようせつ,す,つ,0,high,news1|nf21
こうば,こ,ば,0,high,ichi1|news1|nf01
すいさんぶつ,す,つ,0,high,news1|nf19
おおぼえ,お,え,0,high,gai1
さうんど,さ,ど,0,high,gai1
どんよう,ど,う,0,high,news1|nf18
あらためて,あ,て,0,high,ichi1|news2|nf25
せいねん,せ,ん,0,high,ichi1|news1|nf03|nf18
しびつく,し,く,0,high,gai1
べいこく,べ,く,0,high,news1|nf01|nf14
めうえ,め,え,0,high,ichi1|news2|nf33
はあと,は,と,0,high,gai1
りぽおたあ,り,あ,0,high,gai1
せろてえぷ,せ,ぷ,0,high,ichi1
ことごとく,こ,く,0,high,ichi1
ほしゆてき,ほ,き,0,high,news1|nf16
ねつしん,ね,ん,0,high,ichi1|news1|nf05
どうしても,ど,も,0,high,ichi1
いでん,い,ん,0,high,ichi1|news1|nf12
だいだい,だ,い,0,high,ichi1|news1|nf07
こくさん,こ,ん,0,high,ichi1|news1|nf05
べた,べ,た,0,high,gai1
しゆくしや,し,や,0,high,news1|nf07
ていきよきん,て,ん,0,high,news1|nf10
わあくすてえしよん,わ,ん,0,high,gai1
ちんぷ,ち,ぷ,0,high,ichi1|news2|nf34
そうきちりよう,そ,う,0,high,spec1
たんしゆく,た,く,0,high,ichi1|news1|nf07
はごたえ,は,え,0,high,news2|nf41|spec1
にくげん,に,ん,0,high,ichi1|news2|nf27
はつこう,は,う,0,high,ichi1|news1|nf02|nf09|nf17|nf22
いまにも,い,も,0,high,ichi1
ちかどう,ち,う,0,high,ichi1|news1|nf24
てぐち,て,ち,0,high,news1|nf09
たちよる,た,る,0,high,ichi1|news1|nf23
さあくる,さ,る,0,high,gai1|ichi1
かんさつ,か,つ,0,high,ichi1|news1|nf08|nf15
らんぐ,ら,ぐ,0,high,gai1
しみんけん,し,ん,0,high,news1|nf14
ながらく,な,く,0,high,ichi1|news2|nf31
がらす,が,す,0,high,gai1|ichi1
とり,と,り,0,high,ichi1|news1|news2|nf04|nf14|nf32|spec1
しんゆう,し,う,0,high,ichi1|news1|nf14
むくみ,む,み,0,high,spec1
きよ,き,よ,0,high,news1|nf21
じゆしようしき,じ,き,0,high,news1|nf10
れいだんぼう,れ,う,0,high,news1|nf20
ちゆうだん,ち,ん,0,high,ichi1|news1|nf11
かこむ,か,む,0,high,ichi1|news1|nf07
しやがい,し,い,0,high,news1|nf16
