reading,start_char,end_char,priority_rank,priority_label,priority_tags
てんかぶつ,て,つ,0,high,news1|nf21
であります,で,す,0,high,spec1
かさい,か,い,0,high,ichi1|news1|nf05|nf14
くちごもる,く,る,0,high,ichi1
いきのこり,い,り,0,high,news1|nf09
はいとう,は,う,0,high,ichi1|news1|nf05
たそがれ,た,れ,0,high,ichi1|news2|nf34
ぷれいりすと,ぷ,と,0,high,spec1
ようき,よ,き,0,high,ichi1|news1|nf07|nf21
ぞうご,ぞ,ご,0,high,news1|nf22
てんぽらりい,て,い,0,high,gai1
けんがく,け,く,0,high,ichi1|news1|nf08
ほうしき,ほ,き,0,high,news1|nf02
こうだん,こ,ん,0,high,ichi1|news1|nf07|nf16
いんでいぺんでんと,い,と,0,high,gai1
しゆうせき,し,き,0,high,news1|nf11
ぱそこん,ぱ,ん,0,high,gai1|ichi1
げきれい,げ,い,0,high,ichi1|news1|nf12
きんじよ,き,よ,0,high,ichi1|news1|nf06
りよこうがいしや,り,や,0,high,spec1
いとこ,い,こ,0,high,ichi1|spec1
じだいげき,じ,き,0,high,news1|nf10
きのせい,き,い,0,high,spec1
いちりつ,い,つ,0,high,ichi1|news1|nf04|nf07
ぱぱさん,ぱ,ん,0,high,spec1
はいりぐち,は,ち,0,high,ichi1|news1|nf05
くちぐせ,く,せ,0,high,ichi1|news1|nf20
びさい,び,い,0,high,news1|nf21
ぼうえき,ぼ,き,0,high,ichi1|news1|nf01|nf24
ぴつく,ぴ,く,0,high,gai1
ここちよい,こ,い,0,high,spec1
うちけし,う,し,0,high,ichi1|news2|nf39
ちんこん,ち,ん,0,high,news1|nf21
にがつ,に,つ,0,high,news1|nf01|spec1
すうええでん,す,ん,0,high,spec1
すつかり,す,り,0,high,ichi1
つまさき,つ,き,0,high,ichi2|spec1
がさがさ,が,さ,0,high,ichi1
どうろ,ど,ろ,0,high,ichi1|news1|nf02
うんどうば,う,ば,0,high,ichi1|news2|nf26
みさ,み,さ,0,high,gai1
ぷらいむれえと,ぷ,と,0,high,gai1
しかも,し,も,0,high,ichi1
そしきてき,そ,き,0,high,news1|nf11
ほうべい,ほ,い,0,high,news1|nf06
おおきさ,お,さ,0,high,ichi1
ほんとに,ほ,に,0,high,ichi1
じてん,じ,ん,0,high,ichi1|news1|nf03|nf10|nf12|nf23
ぶろおど,ぶ,ど,0,high,gai1
じすとろふいい,じ,い,0,high,gai1
じんぶんかがく,じ,く,0,high,ichi1|news2|nf29
びいる,び,る,0,high,gai1|ichi1
おおぷんせん,お,ん,0,high,spec1
がくりよく,が,く,0,high,ichi1|news1|nf11
もしかすると,も,と,0,high,ichi1
けつしよう,け,う,0,high,ichi1|news1|nf02|nf13
まりんば,ま,ば,0,high,gai1
ぽとふ,ぽ,ふ,0,high,gai1
ぼおとぴいぷる,ぼ,る,0,high,gai1
なきやいけない,な,い,0,high,spec1
ふりゆう,ふ,う,0,high,ichi1|news2|nf41
すいんぐ,す,ぐ,0,high,gai1
ことにより,こ,り,0,high,spec1
ひきあい,ひ,い,0,high,news1|nf15
さいご,さ,ご,0,high,ichi1|news1|nf01|nf16
かいがんせん,か,ん,0,high,news1|nf19
うやむや,う,や,0,high,ichi1
かくだんとう,か,う,0,high,news1|nf12
はで,は,で,0,high,ichi1|news1|nf08
おおかみ,お,み,0,high,news1|nf19
ひとみしり,ひ,り,0,high,ichi1|news2|nf43
ていすう,て,う,0,high,news1|nf02
りくじようきようぎ,り,ぎ,0,high,news1|nf09
しようわくせい,し,い,0,high,news1|nf23
まつとうする,ま,る,0,high,news1|nf20
ほこうしやてんごく,ほ,く,0,high,ichi1
ぷらいす,ぷ,す,0,high,gai1
べんご,べ,ご,0,high,ichi1|news1|nf05
たいぜい,た,い,0,high,ichi1|news1|nf04
あいのり,あ,り,0,high,news1|nf10
いずく,い,く,0,high,ichi1|news2|nf47
げんりよう,げ,う,0,high,ichi1|news1|nf07|nf12
かなう,か,う,0,high,ichi1
いちえん,い,ん,0,high,ichi1|news1|nf10
てれびじよん,て,ん,0,high,gai1
あだな,あ,な,0,high,ichi1|ichi2|spec1
れえす,れ,す,0,high,gai1
せかいじゆう,せ,う,0,high,spec1
ぼうえいしせつちよう,ぼ,う,0,high,news1|nf22
