reading,start_char,end_char,priority_rank,priority_label,priority_tags
やちよ,や,よ,0,high,news1|nf22
でもある,で,る,0,high,spec1
げつめん,げ,ん,0,high,news1|nf22
てんきん,て,ん,0,high,ichi1|news1|nf11
ほうだい,ほ,い,0,high,ichi1|news1|nf16
しんそう,し,う,0,high,ichi1|news1|nf05|nf22
じす,じ,す,0,high,gai1|news1|nf11
まいねん,ま,ん,0,high,ichi1|news1|nf03
しやかいじん,し,ん,0,high,ichi1|news1|nf05
みぎうえ,み,え,0,high,spec1
ほうが,ほ,が,0,high,news1|news2|nf23|nf41|spec1
いきなり,い,り,0,high,ichi1|news2|nf37
ぼつき,ぼ,き,0,high,spec1
こうりつ,こ,つ,0,high,ichi1|news1|nf04|nf05|nf15
こうざい,こ,い,0,high,news1|nf15
はいしゆつ,は,つ,0,high,news1|nf07|nf20
こくろん,こ,ん,0,high,news1|nf20
これら,こ,ら,0,high,gai1|ichi1|spec1
ほんもん,ほ,ん,0,high,ichi1|news1|nf08
かこい,か,い,0,high,ichi1|news1|nf22
かとれや,か,や,0,high,gai1
おおあきない,お,い,0,high,news1|nf16
てへらん,て,ん,0,high,gai1
すると,す,と,0,high,ichi1
まめちしき,ま,き,0,high,spec1
ていきてき,て,き,0,high,news1|nf10
てれすきやん,て,ん,0,high,gai1
しかい,し,い,0,high,ichi1|news1|nf08|nf15|nf19
よほど,よ,ど,0,high,ichi1
びいしき,び,き,0,high,news1|nf24
やなぎ,や,ぎ,0,high,news1|nf08
しくらめん,し,ん,0,high,gai1
そんな,そ,な,0,high,ichi1
しゆつらい,し,い,0,high,news1|nf09
じんせん,じ,ん,0,high,news1|nf09
ほくじよう,ほ,う,0,high,news1|nf15
はつなつ,は,つ,0,high,ichi1|news1|nf15
くだりざか,く,か,0,high,news1|nf23
げきか,げ,か,0,high,news1|nf10
めいげつ,め,つ,0,high,ichi1|news2|nf42|nf45
こうそくどうろ,こ,ろ,0,high,ichi1|news1|nf06
いしん,い,ん,0,high,ichi1|news1|nf10|nf13
しようゆ,し,ゆ,0,high,ichi1|news2|nf31
やかん,や,ん,0,high,ichi1|news1|nf06
いちいち,い,ち,0,high,ichi1|news1|nf10
がくちよう,が,う,0,high,ichi1|news1|nf06
でかせぎ,で,ぎ,0,high,news1|nf07
こてんてき,こ,き,0,high,news1|nf23
まふ,ま,ふ,0,high,news1|nf08
ぽけつとべる,ぽ,る,0,high,gai1
ほぼ,ほ,ぼ,0,high,ichi1|news1|nf15|nf16
ほんめい,ほ,い,0,high,ichi1|news1|nf04|nf14
がくねん,が,ん,0,high,ichi1|news1|nf10
しゆうない,し,い,0,high,news1|nf19
おはなしちゆう,お,う,0,high,news1|nf18
げんばく,げ,く,0,high,ichi1|news1|nf05
だいぎ,だ,ぎ,0,high,news1|nf04
ひとだかり,ひ,り,0,high,ichi1|news2|nf27
さいけつ,さ,つ,0,high,ichi1|news1|nf04|nf16
ぱつけえじ,ぱ,じ,0,high,gai1
きんぐ,き,ぐ,0,high,gai1
なんじ,な,じ,0,high,spec1
すいへん,す,ん,0,high,news1|nf20
いちや,い,や,0,high,news1|nf09
あだびと,あ,と,0,high,ichi1|news1|nf05
おおばあらつぷ,お,ぷ,0,high,gai1
こつけい,こ,い,0,high,ichi1|news2|nf35
くだける,く,る,0,high,ichi1
ぱある,ぱ,る,0,high,gai1
ねどこ,ね,こ,0,high,ichi1|news2|nf32
ざりがに,ざ,に,0,high,spec1
たてかえる,た,る,0,high,ichi1|news2|nf44
うちあわせ,う,せ,0,high,ichi1
こくさく,こ,く,0,high,news1|nf20
べびいふうど,べ,ど,0,high,spec1
ぞくご,ぞ,ご,0,high,ichi1|news2|nf43
ぱちぱち,ぱ,ち,0,high,ichi1|spec1
まつくろ,ま,ろ,0,high,ichi1|spec1
おおかた,お,た,0,high,ichi1|news1|nf12
ぴあす,ぴ,す,0,high,gai1
になう,に,う,0,high,ichi1|news2|nf41
じしゆく,じ,く,0,high,news1|nf08
ゆいつ,ゆ,つ,0,high,ichi1|news1|nf03
ていきようしや,て,や,0,high,news1|nf10
れいせい,れ,い,0,high,ichi1|news1|nf05
ぶるぶる,ぶ,る,0,high,ichi1
れすと,れ,と,0,high,gai1
きどる,き,る,0,high,ichi1|news2|nf33
そこいれ,そ,れ,0,high,news1|nf13
ぶんめい,ぶ,い,0,high,ichi1|news1|nf05
ちようせんはんとう,ち,う,0,high,news1|nf04
こんそおしあむ,こ,む,0,high,gai1
いんすたんと,い,と,0,high,gai1|ichi1
とがめる,と,る,0,high,ichi1
じゆうがた,じ,た,0,high,news1|nf12
たいしようてき,た,き,0,high,news1|nf07
じつてい,じ,い,0,high,news1|nf16
まちかまえる,ま,る,0,high,ichi1|news1|nf21
ながさき,な,き,0,high,spec1
いんせんていぶ,い,ぶ,0,high,gai1
いすらむきよう,い,う,0,high,ichi1
