reading,start_char,end_char,priority_rank,priority_label,priority_tags
きゆうこう,き,う,0,high,ichi1|news1|news2|nf20|nf26|nf40
ぽりいぷ,ぽ,ぷ,0,high,gai1
なんにんか,な,か,0,high,spec1
ぱすけえす,ぱ,す,0,high,spec1
たいかく,た,く,0,high,ichi1|news1|nf16
はなす,は,す,0,high,ichi1|news1|news2|nf21|nf30|nf45
のみもの,の,の,0,high,ichi1|news1|nf20
さしかかる,さ,る,0,high,ichi1|news2|nf39
ふせいみやく,ふ,く,0,high,news1|nf21
まぐねしうむ,ま,む,0,high,gai1
すろつと,す,と,0,high,gai1
くたばる,く,る,0,high,ichi1
ていがく,て,く,0,high,ichi1|news1|news2|nf09|nf32
めいもん,め,ん,0,high,ichi1|news1|nf09
きよくりよく,き,く,0,high,news1|nf22
あめ,あ,め,0,high,ichi1|news1|news2|nf02|nf44
やつかい,や,い,0,high,ichi1|news1|nf23
こうく,こ,く,0,high,news1|nf21
はあぶ,は,ぶ,0,high,gai1
ばあたあ,ば,あ,0,high,gai1
こんちゆう,こ,う,0,high,ichi1|news1|nf10
るう,る,う,0,high,gai1
じぶん,じ,ん,0,high,ichi1|news1|nf01
のうせい,の,い,0,high,news1|nf07
おうこく,お,く,0,high,ichi1|news1|nf08
いおう,い,う,0,high,news1|nf11
げいじゆつさい,げ,い,0,high,news1|nf16
らくてんてき,ら,き,0,high,ichi1|news2|nf37
こくぜい,こ,い,0,high,ichi1|news1|nf11
いますぐ,い,ぐ,0,high,spec1
こんぺ,こ,ぺ,0,high,gai1
ひじように,ひ,に,0,high,ichi1
いにんぐ,い,ぐ,0,high,gai1
じく,じ,く,0,high,ichi1|news1|nf03
いんさいだあ,い,あ,0,high,gai1
ちゆうとん,ち,ん,0,high,news1|nf13
くうぽん,く,ん,0,high,gai1
ぶざあ,ぶ,あ,0,high,gai1
あくてんこう,あ,う,0,high,news1|nf18
あいどく,あ,く,0,high,ichi1|news1|nf22
きよろきよろ,き,ろ,0,high,ichi1|spec1
そうふ,そ,ふ,0,high,ichi1|news1|nf20
ぎじゆつりよく,ぎ,く,0,high,spec1
まめちしき,ま,き,0,high,spec1
かたほう,か,う,0,high,ichi1|news1|nf16
てあらい,て,い,0,high,ichi1|news2|nf28
どつち,ど,ち,0,high,ichi1
れすりんぐ,れ,ぐ,0,high,gai1
たいへいよう,た,う,0,high,news1|nf02
そうむぶ,そ,ぶ,0,high,news1|nf11
きゆうきよく,き,く,0,high,ichi1|news1|nf12
とうち,と,ち,0,high,ichi1|news1|nf04|nf06
きようしゆく,き,く,0,high,ichi1|news2|nf25
ばいたい,ば,い,0,high,ichi1|news1|nf15
はあどろつく,は,く,0,high,gai1
がいこくご,が,ご,0,high,ichi1|news1|nf09
えと,え,と,0,high,spec1
みなす,み,す,0,high,ichi1
えあめえる,え,る,0,high,ichi1
せいやく,せ,く,0,high,ichi1|news1|nf07|nf10|nf22|nf24
おちいる,お,る,0,high,ichi1|news2|nf36
にんじん,に,ん,0,high,ichi1
わる,わ,る,0,high,ichi1|news2|nf26
ふごうり,ふ,り,0,high,ichi1|news1|nf18
けつえきがた,け,た,0,high,news1|nf17
ぼくちく,ぼ,く,0,high,ichi1|news2|nf31
こくさい,こ,い,0,high,ichi1|news1|nf01|nf03
ぎゆうどん,ぎ,ん,0,high,spec1
うわずみ,う,み,0,high,news1|nf13
ちようちよう,ち,う,0,high,ichi1|news1|nf06|nf21|nf24
いちばん,い,ん,0,high,ichi1|news1|nf01
じよぎんぐ,じ,ぐ,0,high,gai1|ichi1
ふとん,ふ,ん,0,high,ichi1|news1|nf10
まきし,ま,し,0,high,gai1
ようすい,よ,い,0,high,news1|nf15
じよれつ,じ,つ,0,high,news1|nf17
ねだん,ね,ん,0,high,ichi1|news1|nf04
すいせん,す,ん,0,high,ichi1|news1|news2|nf02|nf28
りべん,り,ん,0,high,news1|nf18
かしら,か,ら,0,high,ichi1|spec1
そこね,そ,ね,0,high,news1|nf24
かろうじて,か,て,0,high,news1|nf17
えりすぐり,え,り,0,high,spec1
ようもう,よ,う,0,high,ichi1|news2|nf27
いかにも,い,も,0,high,ichi1
しようちようてき,し,き,0,high,news1|nf13
さいしよく,さ,く,0,high,ichi1|news1|news2|nf23|nf41
ぷりんす,ぷ,す,0,high,gai1
けつせい,け,い,0,high,ichi1|news1|nf03
ひやあせ,ひ,せ,0,high,ichi1|news2|nf26
はじめ,は,め,0,high,ichi1|news1|nf17
