reading,start_char,end_char,priority_rank,priority_label,priority_tags
ふしまつ,ふ,つ,0,high,ichi1|news2|nf33
むしゆうせい,む,い,0,high,spec1
ふうじる,ふ,る,0,high,news1|nf21
わび,わ,び,0,high,ichi1
れおたあど,れ,ど,0,high,gai1
さいこお,さ,お,0,high,ichi1|news1|nf01
わんまん,わ,ん,0,high,gai1
めいさい,め,い,0,high,ichi1|news1|nf20
しよくむ,し,む,0,high,ichi1|news1|nf07
ぎだい,ぎ,い,0,high,ichi1|news1|nf06
めんふいす,め,す,0,high,gai1
あむ,あ,む,0,high,ichi1|news2|nf41
りいだあしつぷ,り,ぷ,0,high,gai1
じゆねえぶ,じ,ぶ,0,high,gai1
とうしや,と,や,0,high,ichi1|news1|news2|nf09|nf35
もうふ,も,ふ,0,high,ichi1|news1|nf13
ふつごう,ふ,う,0,high,ichi1|news2|nf27
おと,お,と,0,high,ichi1|news1|nf02
しようせん,し,ん,0,high,news1|nf12
ふえんす,ふ,す,0,high,gai1
